"ID" "N2" "ICC" "method" "parameter" "est" "se" "ci_l" "ci_u"
3 60 0.1 "MI-a1" "gamma01" 0.395456206187612 0.124232904318508 0.144691620166636 0.646220792208588
3 60 0.1 "MI-R2" "gamma10" 0.150949410346255 0.0501163977522332 0.052431854525814 0.249466966166696
3 60 0.1 "MI-R2" "gamma01" 0.415220052191738 0.133062870340911 0.152970712245985 0.677469392137491
3 60 0.1 "MI-a2" "gamma10" 0.150949410346255 0.0501163977522332 0.0521953388573313 0.249703481835179
3 60 0.1 "MI-a2" "gamma01" 0.415220052191738 0.133062870340911 0.145640713887126 0.68479939049635
4 15 0.1 "MI-R1" "gamma10" 0.147833715640753 0.0852194430079784 -0.0196933175394327 0.31536074882094
4 15 0.1 "MI-R1" "gamma01" 0.133790380829084 0.360522049497489 -0.575362250412398 0.842943012070565
4 15 0.1 "MI-a1" "gamma10" 0.147833715640753 0.0852194430079784 -0.0213568175269912 0.317024248808498
4 15 0.1 "MI-a1" "gamma01" 0.133790380829084 0.360522049497489 -0.678332223223555 0.945912984881722
4 15 0.1 "MI-R2" "gamma10" 0.153529703709821 0.0904008718168384 -0.0254059963683124 0.332465403787955
4 15 0.1 "MI-R2" "gamma01" 0.198882109382433 0.387412700071758 -0.565761218613241 0.963525437378108
4 15 0.1 "MI-a2" "gamma10" 0.153529703709821 0.0904008718168384 -0.0274942357916107 0.334553643211254
4 15 0.1 "MI-a2" "gamma01" 0.198882109382433 0.387412700071758 -0.687797219043834 1.0855614378087
2 30 0.1 "MI-R1" "gamma10" 0.261544827437446 0.0760707322496019 0.111421720227695 0.411667934647196
2 30 0.1 "MI-R1" "gamma01" 0.661107017246775 0.129691651770716 0.404211494403132 0.918002540090418
2 30 0.1 "MI-a1" "gamma10" 0.261544827437446 0.0760707322496019 0.110616952891578 0.412472701983314
2 30 0.1 "MI-a1" "gamma01" 0.661107017246775 0.129691651770716 0.386454941766395 0.935759092727155
2 30 0.1 "MI-R2" "gamma10" 0.256593387819724 0.0741959137279524 0.110403799859897 0.402782975779552
2 30 0.1 "MI-R2" "gamma01" 0.674105693126025 0.110687675778864 0.457091609508255 0.891119776743796
2 30 0.1 "MI-a2" "gamma10" 0.256593387819724 0.0741959137279524 0.109648655585612 0.403538120053837
2 30 0.1 "MI-a2" "gamma01" 0.674105693126025 0.110687675778864 0.446020454020921 0.902190932231129
2 30 0.1 "MI-R1" "gamma10" 0.112639790683717 0.0800240906006342 -0.046227354955863 0.271506936323297
2 30 0.1 "MI-R1" "gamma01" 0.346866931300046 0.129039063904253 0.0936844309869104 0.600049431613182
2 30 0.1 "MI-a1" "gamma10" 0.112639790683717 0.0800240906006342 -0.0471860887488317 0.272465670116265
2 30 0.1 "MI-a1" "gamma01" 0.346866931300046 0.129039063904253 0.0801606217929721 0.61357324080712
2 30 0.1 "MI-R2" "gamma10" 0.157201720220624 0.074876471892761 0.00966563238872867 0.304737808052518
2 30 0.1 "MI-R2" "gamma01" 0.354789733883904 0.1417678653885 0.0763105105875479 0.633268957180261
2 30 0.1 "MI-a2" "gamma10" 0.157201720220624 0.074876471892761 0.00890282959864955 0.305500610842597
2 30 0.1 "MI-a2" "gamma01" 0.354789733883904 0.1417678653885 0.0607083093226661 0.648871158445142
3 60 0.1 "MI-R1" "gamma10" 0.23825866388099 0.0455962135008868 0.148241453940348 0.328275873821633
3 60 0.1 "MI-R1" "gamma01" 0.621527855003987 0.159242944107163 0.305660077994217 0.937395632013756
3 60 0.1 "MI-a1" "gamma10" 0.23825866388099 0.0455962135008868 0.148000800473267 0.328516527288713
3 60 0.1 "MI-a1" "gamma01" 0.621527855003987 0.159242944107163 0.295543756295041 0.947511953712932
3 60 0.1 "MI-R2" "gamma10" 0.25891019935439 0.0443862178461014 0.171431653795391 0.346388744913389
3 60 0.1 "MI-R2" "gamma01" 0.616574950669529 0.142940127865781 0.335163144341 0.897986756998059
3 60 0.1 "MI-a2" "gamma10" 0.25891019935439 0.0443862178461014 0.171206717926346 0.346613680782435
3 60 0.1 "MI-a2" "gamma01" 0.616574950669529 0.142940127865781 0.327510613765121 0.905639287573938
4 15 0.1 "MI-R1" "gamma10" 0.257822963148261 0.118082505482155 0.021339301587032 0.49430662470949
4 15 0.1 "MI-R1" "gamma01" -0.00217935438771983 0.218701777602672 -0.431777148444246 0.427418439668807
4 15 0.1 "MI-a1" "gamma10" 0.257822963148261 0.118082505482155 0.0179443774623596 0.497701548834163
4 15 0.1 "MI-a1" "gamma01" -0.00217935438771983 0.218701777602672 -0.491248357723359 0.486889648947919
4 15 0.1 "MI-R2" "gamma10" 0.243793672628956 0.106362252597156 0.0334243933045466 0.454162951953365
4 15 0.1 "MI-R2" "gamma01" -0.0371697433058227 0.228992760073846 -0.487823383907392 0.413483897295747
4 15 0.1 "MI-a2" "gamma10" 0.243793672628956 0.106362252597156 0.0310064794000773 0.456580865857834
4 15 0.1 "MI-a2" "gamma01" -0.0371697433058227 0.228992760073846 -0.554260919954413 0.479921433342768
2 30 0.1 "MI-R1" "gamma10" 0.254414702748318 0.0844760711204769 0.0854744505610003 0.423354954935635
2 30 0.1 "MI-R1" "gamma01" 0.279127238525184 0.185670660762808 -0.0883262063719151 0.646580683422282
2 30 0.1 "MI-a1" "gamma10" 0.254414702748318 0.0844760711204769 0.0843175706254333 0.424511834871202
2 30 0.1 "MI-a1" "gamma01" 0.279127238525184 0.185670660762808 -0.113262497668343 0.671516974718711
2 30 0.1 "MI-R2" "gamma10" 0.230672717749739 0.0810660772332792 0.06958761880378 0.391757816695698
2 30 0.1 "MI-R2" "gamma01" 0.269008587096909 0.185173419738637 -0.0951076757722596 0.633124849966077
2 30 0.1 "MI-a2" "gamma10" 0.230672717749739 0.0810660772332792 0.0685990242711887 0.392746411228289
2 30 0.1 "MI-a2" "gamma01" 0.269008587096909 0.185173419738637 -0.116213169827779 0.654230344021597
4 15 0.1 "MI-R1" "gamma10" 0.117623199213424 0.0968507952720873 -0.0734566944048395 0.308703092831688
4 15 0.1 "MI-R1" "gamma01" 0.547342789204143 0.215894539863998 0.119120336758773 0.975565241649514
4 15 0.1 "MI-a1" "gamma10" 0.117623199213424 0.0968507952720873 -0.0755387763580527 0.310785174784902
4 15 0.1 "MI-a1" "gamma01" 0.547342789204143 0.215894539863998 0.0425834404668991 1.05210213794139
4 15 0.1 "MI-R2" "gamma10" 0.116158307944564 0.0966965504124471 -0.0741060922413678 0.306422708130495
4 15 0.1 "MI-R2" "gamma01" 0.61090138158651 0.211098270783068 0.194337575180701 1.02746518799232
4 15 0.1 "MI-a2" "gamma10" 0.116158307944564 0.0966965504124471 -0.076046294332786 0.308362910221913
4 15 0.1 "MI-a2" "gamma01" 0.61090138158651 0.211098270783068 0.128193369149402 1.09360939402362
2 30 0.1 "MI-R1" "gamma10" 0.0877087235217004 0.0771508215791656 -0.0664191280712231 0.241836575114624
2 30 0.1 "MI-R1" "gamma01" 0.277603589897397 0.192054355897495 -0.0991409980739498 0.654348177868744
2 30 0.1 "MI-a1" "gamma10" 0.0877087235217004 0.0771508215791656 -0.0674563023138537 0.242873749357255
2 30 0.1 "MI-a1" "gamma01" 0.277603589897397 0.192054355897495 -0.119052690613534 0.674259870408328
2 30 0.1 "MI-R2" "gamma10" 0.116403500722273 0.0813713305896982 -0.0471181982054268 0.279925199649973
2 30 0.1 "MI-R2" "gamma01" 0.292670243379562 0.201877507234044 -0.103964686690152 0.689305173449275
2 30 0.1 "MI-a2" "gamma10" 0.116403500722273 0.0813713305896982 -0.0483289896740008 0.281135991118547
2 30 0.1 "MI-a2" "gamma01" 0.292670243379562 0.201877507234044 -0.12634590232725 0.711686389086373
3 60 0.1 "MI-R1" "gamma10" 0.16003425783652 0.046934487037269 0.0678523454474473 0.252216170225592
3 60 0.1 "MI-R1" "gamma01" 0.117238255341418 0.122146179744234 -0.123320210623873 0.35779672130671
3 60 0.1 "MI-a1" "gamma10" 0.16003425783652 0.046934487037269 0.0676372530213191 0.25243126265172
3 60 0.1 "MI-a1" "gamma01" 0.117238255341418 0.122146179744234 -0.129922085395476 0.364398596078313
3 60 0.1 "MI-R2" "gamma10" 0.151887802467743 0.0544879363583746 0.0431121091780999 0.260663495757387
3 60 0.1 "MI-R2" "gamma01" 0.104881497702194 0.121745885292391 -0.134311201525042 0.34407419692943
3 60 0.1 "MI-a2" "gamma10" 0.151887802467743 0.0544879363583746 0.0427546178691527 0.261020987066334
3 60 0.1 "MI-a2" "gamma01" 0.104881497702194 0.121745885292391 -0.14043146639089 0.350194461795278
5 30 0.1 "MI-R1" "gamma10" 0.183773893669912 0.0719916950691985 0.0399672222646584 0.327580565075166
5 30 0.1 "MI-R1" "gamma01" 0.220818243938988 0.201757147964272 -0.176251523540473 0.61788801141845
5 30 0.1 "MI-a1" "gamma10" 0.183773893669912 0.0719916950691985 0.0390011289191772 0.328546658420647
5 30 0.1 "MI-a1" "gamma01" 0.220818243938988 0.201757147964272 -0.199860186523873 0.64149667440185
5 30 0.1 "MI-R2" "gamma10" 0.169198508622417 0.0787565454789517 0.0105625624832416 0.327834454761593
5 30 0.1 "MI-R2" "gamma01" 0.23406247393643 0.202325815072594 -0.165185732832378 0.633310680705239
5 30 0.1 "MI-a2" "gamma10" 0.169198508622417 0.0787565454789517 0.00934401632660611 0.329053000918229
5 30 0.1 "MI-a2" "gamma01" 0.23406247393643 0.202325815072594 -0.190587442996645 0.658712390869505
5 30 0.1 "MI-R1" "gamma10" 0.147121021852188 0.0745702677398647 -0.000468169402855656 0.294710213107231
5 30 0.1 "MI-R1" "gamma01" 0.182815297296833 0.177997098271032 -0.167686311061997 0.533316905655664
5 30 0.1 "MI-a1" "gamma10" 0.147121021852188 0.0745702677398647 -0.00130873871690204 0.295550782421277
5 30 0.1 "MI-a1" "gamma01" 0.182815297296833 0.177997098271032 -0.188843383248998 0.554473977842665
5 30 0.1 "MI-R2" "gamma10" 0.120887306487741 0.078075070381362 -0.0343920567006187 0.276166669676101
5 30 0.1 "MI-R2" "gamma01" 0.247184512812298 0.199546209680427 -0.146906057378626 0.641275083003222
5 30 0.1 "MI-a2" "gamma10" 0.120887306487741 0.078075070381362 -0.0353601879287507 0.277134800904233
5 30 0.1 "MI-a2" "gamma01" 0.247184512812298 0.199546209680427 -0.172464274209165 0.666833299833761
6 60 0.1 "MI-R1" "gamma10" 0.182495977494299 0.0523349551279372 0.0768565670217065 0.288135387966892
6 60 0.1 "MI-R1" "gamma01" 0.200394019375058 0.125581894407272 -0.0471043706903242 0.447892409440441
6 60 0.1 "MI-a1" "gamma10" 0.182495977494299 0.0523349551279372 0.076442288085933 0.288549666902665
6 60 0.1 "MI-a1" "gamma01" 0.200394019375058 0.125581894407272 -0.05401733027911 0.454805369029227
6 60 0.1 "MI-R2" "gamma10" 0.181962143099574 0.0535532496457518 0.0735071543540222 0.290417131845125
6 60 0.1 "MI-R2" "gamma01" 0.222254061459128 0.120389271975003 -0.0139425751404129 0.458450698058669
6 60 0.1 "MI-a2" "gamma10" 0.181962143099574 0.0535532496457518 0.0730596353108069 0.290864650888341
6 60 0.1 "MI-a2" "gamma01" 0.222254061459128 0.120389271975003 -0.0196590724191844 0.46416719533744
1 15 0.1 "MI-R1" "gamma10" 0.248072170061219 0.0851605794116019 0.0795479853127776 0.416596354809661
1 15 0.1 "MI-R1" "gamma01" 0.274751470005083 0.166329317398407 -0.053872262035216 0.603375202045383
1 15 0.1 "MI-a1" "gamma10" 0.248072170061219 0.0851605794116019 0.0775903230590449 0.418554017063393
1 15 0.1 "MI-a1" "gamma01" 0.274751470005083 0.166329317398407 -0.107652894683865 0.657155834694031
1 15 0.1 "MI-R2" "gamma10" 0.21381536650437 0.090160597362892 0.0342723240253511 0.393358408983388
1 15 0.1 "MI-R2" "gamma01" 0.311211541290996 0.173292734240173 -0.0325448787421195 0.654967961324111
1 15 0.1 "MI-a2" "gamma10" 0.21381536650437 0.090160597362892 0.0319294184841748 0.395701314524564
1 15 0.1 "MI-a2" "gamma01" 0.311211541290996 0.173292734240173 -0.0941143528627074 0.716537435444699
6 60 0.1 "MI-R1" "gamma10" 0.172023660878102 0.0436300074248172 0.0861234522500045 0.2579238695062
6 60 0.1 "MI-R1" "gamma01" 0.518052755689279 0.125518168206419 0.271679752786919 0.764425758591639
6 60 0.1 "MI-a1" "gamma10" 0.172023660878102 0.0436300074248172 0.0859081082887044 0.2581392134675
6 60 0.1 "MI-a1" "gamma01" 0.518052755689279 0.125518168206419 0.265591817574531 0.770513693804027
6 60 0.1 "MI-R2" "gamma10" 0.167309651314885 0.0455457102041166 0.0772882675876719 0.257331035042097
6 60 0.1 "MI-R2" "gamma01" 0.578539655087655 0.119263904724202 0.34464600640742 0.81243330376789
6 60 0.1 "MI-a2" "gamma10" 0.167309651314885 0.0455457102041166 0.0770416381301164 0.257577664499653
6 60 0.1 "MI-a2" "gamma01" 0.578539655087655 0.119263904724202 0.339109574615226 0.817969735560084
6 60 0.1 "MI-R1" "gamma10" 0.225393590761153 0.0485387619941269 0.12892292184594 0.321864259676365
6 60 0.1 "MI-R1" "gamma01" 0.536502216940715 0.103895634942146 0.332227340525513 0.740777093355917
6 60 0.1 "MI-a1" "gamma10" 0.225393590761153 0.0485387619941269 0.128629159404425 0.322158022117881
6 60 0.1 "MI-a1" "gamma01" 0.536502216940715 0.103895634942146 0.326874550920654 0.746129882960776
6 60 0.1 "MI-R2" "gamma10" 0.248624973426331 0.0461834989613466 0.157330914315799 0.339919032536864
6 60 0.1 "MI-R2" "gamma01" 0.563616456878861 0.107889107915772 0.350973254171419 0.776259659586304
6 60 0.1 "MI-a2" "gamma10" 0.248624973426331 0.0461834989613466 0.157080113572357 0.340169833280306
6 60 0.1 "MI-a2" "gamma01" 0.563616456878861 0.107889107915772 0.345024292008657 0.782208621749065
1 15 0.1 "MI-R1" "gamma10" 0.221165774358589 0.10836113906681 0.00413544493629006 0.438196103780888
1 15 0.1 "MI-R1" "gamma01" 0.156026899456536 0.248677904769622 -0.33192615292747 0.643979951840542
1 15 0.1 "MI-a1" "gamma10" 0.221165774358589 0.10836113906681 0.00101611975030014 0.441315428966878
1 15 0.1 "MI-a1" "gamma01" 0.156026899456536 0.248677904769622 -0.396367641959391 0.708421440872463
1 15 0.1 "MI-R2" "gamma10" 0.196360762310342 0.104435747275142 -0.0121636872694771 0.40488521189016
1 15 0.1 "MI-R2" "gamma01" 0.147287751937381 0.295113876032213 -0.434369365379952 0.728944869254714
1 15 0.1 "MI-a2" "gamma10" 0.196360762310342 0.104435747275142 -0.0150115190324825 0.407733043653166
1 15 0.1 "MI-a2" "gamma01" 0.147287751937381 0.295113876032213 -0.523890360113983 0.818465863988746
5 30 0.1 "MI-R1" "gamma10" 0.00263550432093528 0.0689758568381239 -0.13313009439088 0.13840110303275
5 30 0.1 "MI-R1" "gamma01" 0.534080981230572 0.157759132084875 0.223238450335213 0.84492351212593
5 30 0.1 "MI-a1" "gamma10" 0.00263550432093528 0.0689758568381239 -0.133813448148864 0.139084456790735
5 30 0.1 "MI-a1" "gamma01" 0.534080981230572 0.157759132084875 0.204168584083659 0.863993378377485
5 30 0.1 "MI-R2" "gamma10" 0.0384739880572105 0.0721593089913424 -0.104171291577969 0.18111926769239
5 30 0.1 "MI-R2" "gamma01" 0.521334378980157 0.167565921649527 0.188123337737388 0.854545420222926
5 30 0.1 "MI-a2" "gamma10" 0.0384739880572105 0.0721593089913424 -0.104964147957205 0.181912124071626
5 30 0.1 "MI-a2" "gamma01" 0.521334378980157 0.167565921649527 0.163274112405878 0.879394645554436
6 60 0.1 "MI-R1" "gamma10" 0.0581382348379033 0.0617407942502916 -0.0676838365194768 0.183960306195283
6 60 0.1 "MI-R1" "gamma01" 0.50454427380435 0.143410249977114 0.222080418731361 0.787008128877339
6 60 0.1 "MI-a1" "gamma10" 0.0581382348379033 0.0617407942502916 -0.0682555125400263 0.184531982215833
6 60 0.1 "MI-a1" "gamma01" 0.50454427380435 0.143410249977114 0.21430927290665 0.79477927470205
6 60 0.1 "MI-R2" "gamma10" 0.0673478630852945 0.0560134349418513 -0.0454133414231487 0.180109067593738
6 60 0.1 "MI-R2" "gamma01" 0.544650766170283 0.150131104993614 0.248189131193754 0.841112401146813
6 60 0.1 "MI-a2" "gamma10" 0.0673478630852945 0.0560134349418513 -0.0458374125152089 0.180533138685798
6 60 0.1 "MI-a2" "gamma01" 0.544650766170283 0.150131104993614 0.239523211219679 0.849778321120887
1 15 0.1 "MI-R1" "gamma10" 0.309425223011297 0.0953409081464512 0.119618936427227 0.499231509595366
1 15 0.1 "MI-R1" "gamma01" 0.176803178204133 0.303560927044418 -0.420262723540837 0.773869079949103
1 15 0.1 "MI-a1" "gamma10" 0.309425223011297 0.0953409081464512 0.117154065529697 0.501696380492896
1 15 0.1 "MI-a1" "gamma01" 0.176803178204133 0.303560927044418 -0.506757609363265 0.860363965771531
1 15 0.1 "MI-R2" "gamma10" 0.317838990234016 0.0962691877855236 0.126787112266025 0.508890868202006
1 15 0.1 "MI-R2" "gamma01" 0.253354756180635 0.316659578073806 -0.372942365016484 0.879651877377753
1 15 0.1 "MI-a2" "gamma10" 0.317838990234016 0.0962691877855236 0.12444256765758 0.511235412810451
1 15 0.1 "MI-a2" "gamma01" 0.253354756180635 0.316659578073806 -0.478010554443783 0.984720066805053
5 30 0.1 "MI-R1" "gamma10" 0.175156424094677 0.0675960255725735 0.0414593855172832 0.30885346267207
5 30 0.1 "MI-R1" "gamma01" 0.416884939894948 0.14249827559231 0.135026497972687 0.698743381817209
5 30 0.1 "MI-a1" "gamma10" 0.175156424094677 0.0675960255725735 0.0407079828030039 0.30960486538635
5 30 0.1 "MI-a1" "gamma01" 0.416884939894948 0.14249827559231 0.116118826552037 0.717651053237859
5 30 0.1 "MI-R2" "gamma10" 0.184998838332523 0.0740212049414966 0.0364807255193152 0.33351695114573
5 30 0.1 "MI-R2" "gamma01" 0.425582191554264 0.142339356602429 0.144316124575377 0.70684825853315
5 30 0.1 "MI-a2" "gamma10" 0.184998838332523 0.0740212049414966 0.0354081599333774 0.334589516731668
5 30 0.1 "MI-a2" "gamma01" 0.425582191554264 0.142339356602429 0.125848480599398 0.725315902509129
6 60 0.1 "MI-R1" "gamma10" 0.245092903034778 0.0496391326032529 0.146366569547766 0.34381923652179
6 60 0.1 "MI-R1" "gamma01" 0.186049243799114 0.143737594000213 -0.096633558541895 0.468732046140124
6 60 0.1 "MI-a1" "gamma10" 0.245092903034778 0.0496391326032529 0.146062208830987 0.344123597238569
6 60 0.1 "MI-a1" "gamma01" 0.186049243799114 0.143737594000213 -0.10409780581612 0.476196293414349
6 60 0.1 "MI-R2" "gamma10" 0.241269775265552 0.0448388170398169 0.152925659195744 0.32961389133536
6 60 0.1 "MI-R2" "gamma01" 0.170601850855469 0.145758816102634 -0.115535971093248 0.456739672804187
6 60 0.1 "MI-a2" "gamma10" 0.241269775265552 0.0448388170398169 0.152700132532793 0.329839417998311
6 60 0.1 "MI-a2" "gamma01" 0.170601850855469 0.145758816102634 -0.122642461603131 0.46384616331407
1 15 0.1 "MI-R1" "gamma10" 0.199409070699645 0.0849718490380345 0.0296341693767063 0.369183972022584
1 15 0.1 "MI-R1" "gamma01" 0.429342371813028 0.349572669653657 -0.262123384824792 1.12080812845085
1 15 0.1 "MI-a1" "gamma10" 0.199409070699645 0.0849718490380345 0.0272893887203371 0.371528752678954
1 15 0.1 "MI-a1" "gamma01" 0.429342371813028 0.349572669653657 -0.378404366863953 1.23708911049001
1 15 0.1 "MI-R2" "gamma10" 0.193211655664567 0.0812732633507352 0.0323527682335648 0.354070543095569
1 15 0.1 "MI-R2" "gamma01" 0.587040291965584 0.353731696662371 -0.110820614942966 1.28490119887413
1 15 0.1 "MI-a2" "gamma10" 0.193211655664567 0.0812732633507352 0.0304778107420168 0.355945500587116
1 15 0.1 "MI-a2" "gamma01" 0.587040291965584 0.353731696662371 -0.220971130977745 1.39505171490891
5 30 0.1 "MI-R1" "gamma10" 0.222374746000721 0.0843828946922749 0.054339131613078 0.390410360388364
5 30 0.1 "MI-R1" "gamma01" 0.392602638458337 0.206693144145684 -0.0149461955976913 0.800151472514366
5 30 0.1 "MI-a1" "gamma10" 0.222374746000721 0.0843828946922749 0.0532682046813618 0.39148128732008
5 30 0.1 "MI-a1" "gamma01" 0.392602638458337 0.206693144145684 -0.0403963933728323 0.825601670289507
5 30 0.1 "MI-R2" "gamma10" 0.238344677384645 0.0726597133494052 0.0953222097559968 0.381367145013293
5 30 0.1 "MI-R2" "gamma01" 0.431792559180553 0.220228795595617 -0.00637529588934926 0.869960414250456
5 30 0.1 "MI-a2" "gamma10" 0.238344677384645 0.0726597133494052 0.0946015438543102 0.38208781091498
5 30 0.1 "MI-a2" "gamma01" 0.431792559180553 0.220228795595617 -0.0393810035994768 0.902966121960584
6 60 0.1 "MI-R1" "gamma10" 0.229179251283427 0.0438815804945392 0.142888298572681 0.315470203994173
6 60 0.1 "MI-R1" "gamma01" 0.37312554058087 0.119725343162412 0.138115098154416 0.608135983007325
6 60 0.1 "MI-a1" "gamma10" 0.229179251283427 0.0438815804945392 0.142679009595167 0.315679492971686
6 60 0.1 "MI-a1" "gamma01" 0.37312554058087 0.119725343162412 0.132299879182018 0.613951201979723
6 60 0.1 "MI-R2" "gamma10" 0.22635685342234 0.0465094496314303 0.134684836316226 0.318028870528455
6 60 0.1 "MI-R2" "gamma01" 0.39213947352687 0.12136672484518 0.153592938644234 0.630686008409507
6 60 0.1 "MI-a2" "gamma10" 0.22635685342234 0.0465094496314303 0.134448571621235 0.318265135223445
6 60 0.1 "MI-a2" "gamma01" 0.39213947352687 0.12136672484518 0.147406024445725 0.636872922608016
1 15 0.1 "MI-R1" "gamma10" 0.140566687631159 0.0916715346210989 -0.0426751519204191 0.323808527182737
1 15 0.1 "MI-R1" "gamma01" 0.813352215635708 0.270658679539731 0.279396595022777 1.34730783624864
1 15 0.1 "MI-a1" "gamma10" 0.140566687631159 0.0916715346210989 -0.045224613419504 0.326357988681822
1 15 0.1 "MI-a1" "gamma01" 0.813352215635708 0.270658679539731 0.195174962872216 1.4315294683992
1 15 0.1 "MI-R2" "gamma10" 0.126483689332672 0.0792887758760333 -0.0293825834691178 0.282349962134461
1 15 0.1 "MI-R2" "gamma01" 0.918346995977971 0.279045836101925 0.369487111300784 1.46720688065516
1 15 0.1 "MI-a2" "gamma10" 0.126483689332672 0.0792887758760333 -0.0309296679081217 0.283897046573465
1 15 0.1 "MI-a2" "gamma01" 0.918346995977971 0.279045836101925 0.289919848896972 1.54677414305897
5 30 0.1 "MI-R1" "gamma10" 0.109171959087574 0.0822538083720903 -0.0555801297657 0.273924047940847
5 30 0.1 "MI-R1" "gamma01" 0.521256020873783 0.173575344621142 0.178553017531887 0.863959024215679
5 30 0.1 "MI-a1" "gamma10" 0.109171959087574 0.0822538083720903 -0.0567373486438574 0.275081266819005
5 30 0.1 "MI-a1" "gamma01" 0.521256020873783 0.173575344621142 0.1564698529044 0.886042188843165
5 30 0.1 "MI-R2" "gamma10" 0.117137834934893 0.0768377945780814 -0.0352999074832936 0.269575577353079
5 30 0.1 "MI-R2" "gamma01" 0.555882694364223 0.168924608724796 0.223292496124021 0.888472892604426
5 30 0.1 "MI-a2" "gamma10" 0.117137834934893 0.0768377945780814 -0.0362083697423887 0.270484039612174
5 30 0.1 "MI-a2" "gamma01" 0.555882694364223 0.168924608724796 0.203291930701077 0.908473458027369
5 30 0.1 "MI-R1" "gamma10" 0.234798143556114 0.0560902158038862 0.124437533822095 0.345158753290133
5 30 0.1 "MI-R1" "gamma01" 0.261623980658564 0.221831773255943 -0.177814700438691 0.701062661755818
5 30 0.1 "MI-a1" "gamma10" 0.234798143556114 0.0560902158038862 0.123887726403625 0.345708560708603
5 30 0.1 "MI-a1" "gamma01" 0.261623980658564 0.221831773255943 -0.208231455394557 0.731479416711685
5 30 0.1 "MI-R2" "gamma10" 0.239071287423651 0.066356128354619 0.106291732571127 0.371850842276175
5 30 0.1 "MI-R2" "gamma01" 0.264823359470344 0.212418056864889 -0.155011069397255 0.684657788337944
5 30 0.1 "MI-a2" "gamma10" 0.239071287423651 0.066356128354619 0.105373826701701 0.372768748145602
5 30 0.1 "MI-a2" "gamma01" 0.264823359470344 0.212418056864889 -0.182709003789321 0.712355722730009
6 60 0.1 "MI-R1" "gamma10" 0.189536627969002 0.0523002381632522 0.0847474964152815 0.294325759522722
6 60 0.1 "MI-R1" "gamma01" 0.0372248604746307 0.17273298492589 -0.305975495182559 0.380425216131821
6 60 0.1 "MI-a1" "gamma10" 0.189536627969002 0.0523002381632522 0.0843819289207099 0.294691327017294
6 60 0.1 "MI-a1" "gamma01" 0.0372248604746307 0.17273298492589 -0.317317730590129 0.391767451539391
6 60 0.1 "MI-R2" "gamma10" 0.181015839015521 0.0470470663029583 0.0879718818511622 0.274059796179879
6 60 0.1 "MI-R2" "gamma01" -0.00489288218747598 0.164226160151786 -0.329315715581145 0.319529951206193
6 60 0.1 "MI-a2" "gamma10" 0.181015839015521 0.0470470663029583 0.0877138588892286 0.274317819141813
6 60 0.1 "MI-a2" "gamma01" -0.00489288218747598 0.164226160151786 -0.338881067729508 0.329095303354556
1 15 0.1 "MI-R1" "gamma10" 0.22476266364187 0.0982303119451702 0.0297939372917466 0.419731389991994
1 15 0.1 "MI-R1" "gamma01" 0.895178009533309 0.383588443951634 0.140573958825059 1.64978206024156
1 15 0.1 "MI-a1" "gamma10" 0.22476266364187 0.0982303119451702 0.0273956674147558 0.422129659868985
1 15 0.1 "MI-a1" "gamma01" 0.895178009533309 0.383588443951634 0.0306398083245808 1.75971621074204
1 15 0.1 "MI-R2" "gamma10" 0.218086860276786 0.0952922804427331 0.0295608794933735 0.406612841060199
1 15 0.1 "MI-R2" "gamma01" 0.84922918998818 0.409842265500008 0.0335908063045929 1.66486757367177
1 15 0.1 "MI-a2" "gamma10" 0.218086860276786 0.0952922804427331 0.0273819925873915 0.408791727966181
1 15 0.1 "MI-a2" "gamma01" 0.84922918998818 0.409842265500008 -0.122677777826589 1.82113615780295
5 30 0.1 "MI-R1" "gamma10" 0.2423323987901 0.0652294465987861 0.113804382800988 0.370860414779211
5 30 0.1 "MI-R1" "gamma01" 0.229442126106125 0.172180947701536 -0.109812538798316 0.568696791010565
5 30 0.1 "MI-a1" "gamma10" 0.2423323987901 0.0652294465987861 0.11313981165959 0.37152498592061
5 30 0.1 "MI-a1" "gamma01" 0.229442126106125 0.172180947701536 -0.130619081761053 0.589503333973302
5 30 0.1 "MI-R2" "gamma10" 0.248854096204289 0.0644808102206401 0.121920961553154 0.375787230855425
5 30 0.1 "MI-R2" "gamma01" 0.220518642810208 0.158338687122857 -0.090092043175579 0.531129328795995
5 30 0.1 "MI-a2" "gamma10" 0.248854096204289 0.0644808102206401 0.12128005353781 0.376428138870769
5 30 0.1 "MI-a2" "gamma01" 0.220518642810208 0.158338687122857 -0.106521624741213 0.547558910361629
6 60 0.1 "MI-R1" "gamma10" 0.187601393193967 0.0538989300864038 0.0799100166299772 0.295292769757956
6 60 0.1 "MI-R1" "gamma01" 0.274475169369836 0.169407627948092 -0.0597847845460738 0.608735123285746
6 60 0.1 "MI-a1" "gamma10" 0.187601393193967 0.0538989300864038 0.0795510519238533 0.29565173446408
6 60 0.1 "MI-a1" "gamma01" 0.274475169369836 0.169407627948092 -0.0693820851629896 0.618332423902662
6 60 0.1 "MI-R2" "gamma10" 0.173892991730255 0.0486628574889109 0.0777939910698574 0.269991992390652
6 60 0.1 "MI-R2" "gamma01" 0.351242856945227 0.170996516410461 0.0156392478363352 0.686846466054119
6 60 0.1 "MI-a2" "gamma10" 0.173892991730255 0.0486628574889109 0.077535482493142 0.270250500967368
