"ID" "method" "parameter" "gamma01" "ICC" "R" "estimate" "stand_err" "bias" "rel_bias" "coverage" "empSE" "mcse_bias" "mcse_cov" "mcse_empSE"
"31" 4 "bayes" "gamma01" 0.3 0.1 2 0.43389754014206 0.278842640907852 0.13389754014206 0.446325133806867 1 0.418174905202113 0.295694311190456 0 0.295694311190456
"32" 4 "bayes" "gamma10" 0.3 0.1 2 0.300234506599703 0.0658783043497558 0.000234506599702533 0.00078168866567511 1 0.0580792071372979 0.0410682012127215 0 0.0410682012127215
"33" 4 "CD" "gamma01" 0.3 0.1 2 0.415446471010358 0.191728530248087 0.115446471010358 0.384821570034527 1 0.365366105529347 0.258352850835521 0 0.258352850835521
"34" 4 "CD" "gamma10" 0.3 0.1 2 0.304568004373737 0.0563860972618111 0.0045680043737375 0.0152266812457917 1 0.0335126218274688 0.0236970021495435 0 0.0236970021495435
"35" 4 "LD" "gamma01" 0.3 0.1 2 0.363731588012112 0.231066959273004 0.0637315880121119 0.21243862670704 1 0.373882710749645 0.264375000139482 0 0.264375000139482
"36" 4 "LD" "gamma10" 0.3 0.1 2 0.312520872343049 0.0681090558016237 0.0125208723430495 0.0417362411434983 1 0.0325737832270922 0.0230331430087775 0 0.0230331430087775
"37" 4 "MI-a" "gamma01" 0.3 0.1 2 0.367207536489175 0.22367990219284 0.067207536489175 0.224025121630583 1 0.368161514946171 0.26032950379035 0 0.26032950379035
"38" 4 "MI-a" "gamma10" 0.3 0.1 2 0.312844447372361 0.0650835296551237 0.012844447372361 0.0428148245745367 1 0.0499295294423103 0.035305508850111 0 0.035305508850111
"39" 4 "MI-R" "gamma01" 0.3 0.1 2 0.367207536489175 0.22367990219284 0.067207536489175 0.224025121630583 1 0.368161514946171 0.26032950379035 0 0.26032950379035
"40" 4 "MI-R" "gamma10" 0.3 0.1 2 0.312844447372361 0.0650835296551237 0.012844447372361 0.0428148245745367 1 0.0499295294423103 0.035305508850111 0 0.035305508850111
"41" 5 "bayes" "gamma01" 0 0.1 2 0.0812650910815128 0.141072991111314 0.0812650910815128 NA 1 0.178318783618234 0.12609042110939 0 0.12609042110939
"42" 5 "bayes" "gamma10" 0 0.1 2 0.362349504852726 0.0480310909383247 0.0623495048527265 0.207831682842422 0.5 0.0532568658383387 0.0376582909790315 0.353553390593274 0.0376582909790315
"43" 5 "CD" "gamma01" 0 0.1 2 0.0171597883160815 0.119065372992992 0.0171597883160815 NA 1 0.224226392008861 0.158552002310458 0 0.158552002310458
"44" 5 "CD" "gamma10" 0 0.1 2 0.351653800228001 0.0420225959179321 0.0516538002280005 0.172179334093335 0.5 0.0591980539187762 0.0418593453590135 0.353553390593274 0.0418593453590135
"45" 5 "LD" "gamma01" 0 0.1 2 0.0795310832543654 0.114453370624701 0.0795310832543654 NA 1 0.0999752563003175 0.0706931816808176 0 0.0706931816808176
"46" 5 "LD" "gamma10" 0 0.1 2 0.370690752476208 0.0509304654409002 0.0706907524762075 0.235635841587358 0.5 0.0379909332214527 0.0268636465044945 0.353553390593274 0.0268636465044945
"47" 5 "MI-a" "gamma01" 0 0.1 2 0.0605602720521002 0.135044020902307 0.0605602720521002 NA 1 0.176402915941973 0.12473569808365 0 0.12473569808365
"48" 5 "MI-a" "gamma10" 0 0.1 2 0.359590552013067 0.0484173018201788 0.059590552013067 0.19863517337689 0.5 0.0728069730216801 0.051482304341296 0.353553390593274 0.051482304341296
"49" 5 "MI-R" "gamma01" 0 0.1 2 0.0605602720521002 0.135044020902307 0.0605602720521002 NA 1 0.176402915941973 0.12473569808365 0 0.12473569808365
"50" 5 "MI-R" "gamma10" 0 0.1 2 0.359590552013067 0.0484173018201788 0.059590552013067 0.19863517337689 0.5 0.0728069730216801 0.051482304341296 0.353553390593274 0.051482304341296
"51" 6 "bayes" "gamma01" 0.3 0.1 2 0.231072044305394 0.158340292562626 -0.0689279556946055 -0.229759852315352 1 0.151351670853042 0.1070217928041 0 0.1070217928041
"52" 6 "bayes" "gamma10" 0.3 0.1 2 0.327909284712386 0.0493045184032879 0.0279092847123855 0.0930309490412851 1 0.0143362935294395 0.0101372903717475 0 0.0101372903717475
"53" 6 "CD" "gamma01" 0.3 0.1 2 0.235705329868932 0.121688118329788 -0.0642946701310685 -0.214315567103562 1 0.1523089112788 0.107698664000379 0 0.107698664000379
"54" 6 "CD" "gamma10" 0.3 0.1 2 0.338489057411578 0.0412446140422336 0.0384890574115775 0.128296858038592 1 0.00999804784029982 0.00706968742650352 0 0.00706968742650352
"55" 6 "LD" "gamma01" 0.3 0.1 2 0.265467576511472 0.135994126283087 -0.0345324234885275 -0.115108078295092 1 0.172126919781227 0.121712112202058 0 0.121712112202058
"56" 6 "LD" "gamma10" 0.3 0.1 2 0.345429106066503 0.0511771026003212 0.0454291060665035 0.151430353555012 1 0.0310772944560775 0.0219749656508235 0 0.0219749656508235
"57" 6 "MI-a" "gamma01" 0.3 0.1 2 0.228289763331025 0.147039645007082 -0.0717102366689745 -0.239034122229915 1 0.164312058490585 0.116186170789413 0 0.116186170789413
"58" 6 "MI-a" "gamma10" 0.3 0.1 2 0.330605066151395 0.0475865812457266 0.0306050661513945 0.102016887171315 1 0.0155510790602127 0.0109962734582445 0 0.0109962734582445
"59" 6 "MI-R" "gamma01" 0.3 0.1 2 0.228289763331025 0.147039645007082 -0.0717102366689745 -0.239034122229915 1 0.164312058490585 0.116186170789413 0 0.116186170789413
"60" 6 "MI-R" "gamma10" 0.3 0.1 2 0.330605066151395 0.0475865812457266 0.0306050661513945 0.102016887171315 1 0.0155510790602127 0.0109962734582445 0 0.0109962734582445
"61" 7 "bayes" "gamma01" 0 0.3 2 0.12585945471173 0.435724809760855 0.12585945471173 NA 1 0.306998458119787 0.217080691550316 0 0.217080691550316
"62" 7 "bayes" "gamma10" 0 0.3 2 0.354875494444947 0.0931299250573867 0.0548754944449475 0.182918314816492 0.5 0.261851551640827 0.185157007829449 0.353553390593274 0.185157007829449
"63" 7 "CD" "gamma01" 0 0.3 2 -0.047502186983243 0.310384782085838 -0.047502186983243 NA 1 0.140781463899571 0.099547527788756 0 0.099547527788756
"64" 7 "CD" "gamma10" 0 0.3 2 0.325181985722581 0.0845184729011706 0.0251819857225805 0.0839399524086017 0.5 0.219017367348284 0.154868665649596 0.353553390593274 0.154868665649596
"65" 7 "LD" "gamma01" 0 0.3 2 0.242111312564164 0.299988244822179 0.242111312564164 NA 1 0.259784710186757 0.183695530221638 0 0.183695530221638
"66" 7 "LD" "gamma10" 0 0.3 2 0.311831441865805 0.0962257163071061 0.0118314418658055 0.0394381395526849 1 0.225360114441935 0.159353665130868 0 0.159353665130868
"67" 7 "MI-a" "gamma01" 0 0.3 2 0.139999736910652 0.363125208485298 0.139999736910652 NA 1 0.335338426328103 0.237120075249027 0 0.237120075249027
"68" 7 "MI-a" "gamma10" 0 0.3 2 0.33973687308825 0.106114787747874 0.0397368730882495 0.132456243627498 0.5 0.257722800670987 0.182237540020843 0.353553390593274 0.182237540020843
"69" 7 "MI-R" "gamma01" 0 0.3 2 0.139999736910652 0.363125208485298 0.139999736910652 NA 1 0.335338426328103 0.237120075249027 0 0.237120075249027
"70" 7 "MI-R" "gamma10" 0 0.3 2 0.33973687308825 0.106114787747874 0.0397368730882495 0.132456243627498 0.5 0.257722800670987 0.182237540020843 0.353553390593274 0.182237540020843
"71" 8 "bayes" "gamma01" 0.3 0.3 2 0.37713759098957 0.378624745975751 0.07713759098957 0.257125303298567 1 0.342586783877473 0.242245438024651 0 0.242245438024651
"72" 8 "bayes" "gamma10" 0.3 0.3 2 0.493376416683769 0.0909028390101927 0.193376416683769 0.644588055612563 0.5 0.0851368584166766 0.060200849915351 0.353553390593274 0.060200849915351
"73" 8 "CD" "gamma01" 0.3 0.3 2 0.385643967082868 0.288588361820187 0.085643967082868 0.285479890276227 1 0.38436965139561 0.271790386984145 0 0.271790386984145
"74" 8 "CD" "gamma10" 0.3 0.3 2 0.426057604105164 0.0776051692159602 0.126057604105164 0.420192013683882 0.5 0.077399005842249 0.0547293618881515 0.353553390593274 0.0547293618881515
"75" 8 "LD" "gamma01" 0.3 0.3 2 0.350145243806341 0.278046957713127 0.050145243806341 0.167150812687803 1 0.280384767129201 0.198261970178469 0 0.198261970178469
"76" 8 "LD" "gamma10" 0.3 0.3 2 0.53432890210574 0.0946886329802303 0.23432890210574 0.781096340352468 0.5 0.0979198990647408 0.0692398246417805 0.353553390593274 0.0692398246417805
"77" 8 "MI-a" "gamma01" 0.3 0.3 2 0.35062610524365 0.302401505084616 0.05062610524365 0.1687536841455 1 0.328223833298938 0.232089298272722 0 0.232089298272722
"78" 8 "MI-a" "gamma10" 0.3 0.3 2 0.494338696872229 0.0895077017942388 0.194338696872229 0.647795656240763 0.5 0.100185833421424 0.070842082191115 0.353553390593274 0.070842082191115
"79" 8 "MI-R" "gamma01" 0.3 0.3 2 0.35062610524365 0.302401505084616 0.05062610524365 0.1687536841455 1 0.328223833298938 0.232089298272722 0 0.232089298272722
"80" 8 "MI-R" "gamma10" 0.3 0.3 2 0.494338696872229 0.0895077017942388 0.194338696872229 0.647795656240763 0.5 0.100185833421424 0.070842082191115 0.353553390593274 0.070842082191115
"81" 9 "bayes" "gamma01" 0 0.3 2 0.0854123643965572 0.248913619688181 0.0854123643965572 NA 1 0.0433442069117678 0.0306489826324638 0 0.0306489826324638
"82" 9 "bayes" "gamma10" 0 0.3 2 0.203660453621117 0.0713919390207759 -0.096339546378883 -0.321131821262943 1 0.0286815951087966 0.020280950396677 0 0.020280950396677
"83" 9 "CD" "gamma01" 0 0.3 2 0.0973199794893635 0.207376510791836 0.0973199794893635 NA 1 0.00392065759127286 0.00277232356949955 0 0.00277232356949955
"84" 9 "CD" "gamma10" 0 0.3 2 0.197999773048947 0.0573150448164245 -0.102000226951053 -0.34000075650351 0.5 0.0584785826248199 0.041350602328188 0.353553390593274 0.041350602328188
"85" 9 "LD" "gamma01" 0 0.3 2 0.053127820555821 0.219306553737547 0.053127820555821 NA 1 0.0720893666450922 0.050974880006188 0 0.050974880006188
"86" 9 "LD" "gamma10" 0 0.3 2 0.201000672005153 0.0674394652036314 -0.098999327994847 -0.329997759982823 1 0.0292417777479778 0.020677059339545 0 0.020677059339545
"87" 9 "MI-a" "gamma01" 0 0.3 2 0.0810243189211919 0.221012688035104 0.0810243189211919 NA 1 0.0393454159424775 0.0278214104215311 0 0.0278214104215311
"88" 9 "MI-a" "gamma10" 0 0.3 2 0.201475948675724 0.0691833201199673 -0.098524051324276 -0.328413504414253 1 0.046704349507834 0.033024962247896 0 0.033024962247896
"89" 9 "MI-R" "gamma01" 0 0.3 2 0.0810243189211919 0.221012688035104 0.0810243189211919 NA 1 0.0393454159424775 0.0278214104215311 0 0.0278214104215311
"90" 9 "MI-R" "gamma10" 0 0.3 2 0.201475948675724 0.0691833201199673 -0.098524051324276 -0.328413504414253 1 0.046704349507834 0.033024962247896 0 0.033024962247896
"91" 10 "bayes" "gamma01" 0.3 0.3 2 0.153499401525856 0.214143074512916 -0.146500598474144 -0.488335328247148 1 0.111393340124392 0.0787669861809775 0 0.0787669861809775
"92" 10 "bayes" "gamma10" 0.3 0.3 2 0.315670702496253 0.0691495478472023 0.0156707024962525 0.0522356749875084 1 0.0576642337605943 0.0407747707240425 0 0.0407747707240425
"93" 10 "CD" "gamma01" 0.3 0.3 2 0.184560418506056 0.192676514070839 -0.115439581493944 -0.384798604979815 1 0.11479763302362 0.0811741847751665 0 0.0811741847751665
"94" 10 "CD" "gamma10" 0.3 0.3 2 0.324413439817065 0.0574976759878442 0.0244134398170655 0.0813781327235517 1 0.0813079993227765 0.0574934376858465 0 0.0574934376858465
"95" 10 "LD" "gamma01" 0.3 0.3 2 0.16564019608767 0.181481191743324 -0.13435980391233 -0.447866013041099 1 0.13111790145019 0.0927143572503789 0 0.0927143572503789
"96" 10 "LD" "gamma10" 0.3 0.3 2 0.327955471748779 0.0719938828285669 0.0279554717487795 0.093184905829265 1 0.0764558644163007 0.0540624601902455 0 0.0540624601902455
"97" 10 "MI-a" "gamma01" 0.3 0.3 2 0.171619395475446 0.19296789466823 -0.128380604524554 -0.42793534841518 1 0.078432269873453 0.055459989891372 0 0.055459989891372
"98" 10 "MI-a" "gamma10" 0.3 0.3 2 0.324015109991035 0.0655240147321816 0.024015109991035 0.0800503666367834 1 0.0575952102839072 0.040725963755616 0 0.040725963755616
"99" 10 "MI-R" "gamma01" 0.3 0.3 2 0.171619395475446 0.19296789466823 -0.128380604524554 -0.42793534841518 1 0.078432269873453 0.055459989891372 0 0.055459989891372
"100" 10 "MI-R" "gamma10" 0.3 0.3 2 0.324015109991035 0.0655240147321816 0.024015109991035 0.0800503666367834 1 0.0575952102839072 0.040725963755616 0 0.040725963755616
"101" 11 "bayes" "gamma01" 0 0.3 2 -0.0231799032146414 0.105973343186045 -0.0231799032146414 NA 1 0.0902148988138136 0.0637915667153058 0 0.0637915667153058
"102" 11 "bayes" "gamma10" 0 0.3 2 0.335610082226878 0.0504584126825383 0.0356100822268785 0.118700274089595 1 0.0354844895641723 0.0250913231977695 0 0.0250913231977695
"103" 11 "CD" "gamma01" 0 0.3 2 -0.0379981889784282 0.107865282813539 -0.0379981889784282 NA 1 0.0464499468858861 0.032845072428765 0 0.032845072428765
"104" 11 "CD" "gamma10" 0 0.3 2 0.341047503059261 0.0426296540289491 0.0410475030592615 0.136825010197538 1 0.0324619328321387 0.0229540528360275 0 0.0229540528360275
"105" 11 "LD" "gamma01" 0 0.3 2 0.0209429166651656 0.0953503488707488 0.0209429166651656 NA 1 0.12402891772454 0.0877016887862503 0 0.0877016887862503
"106" 11 "LD" "gamma10" 0 0.3 2 0.328089411541756 0.0521881827348173 0.0280894115417555 0.0936313718058518 1 0.0143347386610204 0.0101361909137445 0 0.0101361909137445
"107" 11 "MI-a" "gamma01" 0 0.3 2 -0.0315750056821112 0.100504692775287 -0.0315750056821112 NA 1 0.109959765098422 0.0777532955587737 0 0.0777532955587737
"108" 11 "MI-a" "gamma10" 0 0.3 2 0.321123246502876 0.0541748245112782 0.021123246502876 0.0704108216762533 1 0.02966577880646 0.020976873363228 0 0.020976873363228
"109" 11 "MI-R" "gamma01" 0 0.3 2 -0.0315750056821112 0.100504692775287 -0.0315750056821112 NA 1 0.109959765098422 0.0777532955587737 0 0.0777532955587737
"110" 11 "MI-R" "gamma10" 0 0.3 2 0.321123246502876 0.0541748245112782 0.021123246502876 0.0704108216762533 1 0.02966577880646 0.020976873363228 0 0.020976873363228
"111" 12 "bayes" "gamma01" 0.3 0.3 2 0.50031777098698 0.149725436258923 0.200317770986981 0.667725903289935 1 0.0487904143972744 0.0345000328772145 0 0.0345000328772145
"112" 12 "bayes" "gamma10" 0.3 0.3 2 0.277989568962798 0.0502230917528852 -0.0220104310372015 -0.0733681034573384 1 0.0305567208083219 0.0216068644943885 0 0.0216068644943885
"113" 12 "CD" "gamma01" 0.3 0.3 2 0.417473646138102 0.131922692071334 0.117473646138102 0.391578820460338 1 0.112007169427582 0.0792010290437535 0 0.0792010290437535
"114" 12 "CD" "gamma10" 0.3 0.3 2 0.302979916650997 0.0424719507098057 0.00297991665099701 0.00993305550332335 1 0.00918396117387079 0.006494041224198 0 0.006494041224198
"115" 12 "LD" "gamma01" 0.3 0.3 2 0.483122794256411 0.132918289937838 0.183122794256411 0.610409314188037 1 0.0584845397521776 0.041354814653339 0 0.041354814653339
"116" 12 "LD" "gamma10" 0.3 0.3 2 0.274568340155711 0.0519855729760247 -0.025431659844289 -0.0847721994809634 1 0.0456339812059094 0.032268097563238 0 0.032268097563238
"117" 12 "MI-a" "gamma01" 0.3 0.3 2 0.506983050514009 0.144387947013704 0.206983050514009 0.689943501713363 1 0.0550734676921337 0.038942822468566 0 0.038942822468566
"118" 12 "MI-a" "gamma10" 0.3 0.3 2 0.277192342716432 0.0533150214584249 -0.022807657283568 -0.0760255242785599 1 0.0188553091780216 0.013332716981148 0 0.013332716981148
"119" 12 "MI-R" "gamma01" 0.3 0.3 2 0.506983050514009 0.144387947013704 0.206983050514009 0.689943501713363 1 0.0550734676921337 0.038942822468566 0 0.038942822468566
"120" 12 "MI-R" "gamma10" 0.3 0.3 2 0.277192342716432 0.0533150214584249 -0.022807657283568 -0.0760255242785599 1 0.0188553091780216 0.013332716981148 0 0.013332716981148
"121" 13 "bayes" "gamma01" 0 0.1 2 0.219749537479602 0.430531987316065 0.219749537479602 NA 1 0.0908728322645203 0.06425679591987 0 0.06425679591987
"122" 13 "bayes" "gamma10" 0 0.1 2 0.25812986952267 0.0958774135849164 -0.04187013047733 -0.1395671015911 1 0.145417228476557 0.102825508357127 0 0.102825508357127
"123" 13 "CD" "gamma01" 0 0.1 2 0.253359221314678 0.346394903569742 0.253359221314678 NA 1 0.0189192969637483 0.0133779631783485 0 0.0133779631783485
"124" 13 "CD" "gamma10" 0 0.1 2 0.244422056244204 0.0836907528233233 -0.0555779437557955 -0.185259812519318 1 0.10726452093316 0.0758474701325635 0 0.0758474701325635
"125" 13 "LD" "gamma01" 0 0.1 2 0.206098384978671 0.316201826247765 0.206098384978671 NA 1 0.0848855697970047 0.060023162028346 0 0.060023162028346
"126" 13 "LD" "gamma10" 0 0.1 2 0.2653441463807 0.0996620084541149 -0.0346558536193 -0.115519512064333 1 0.140761785953272 0.099533613379488 0 0.099533613379488
"127" 13 "MI-a" "gamma01" 0 0.1 2 0.223065406771481 0.352965839849648 0.223065406771481 NA 1 0.0409096444125409 0.028927486980038 0 0.028927486980038
"128" 13 "MI-a" "gamma10" 0 0.1 2 0.262266142985952 0.0941071477544883 -0.037733857014048 -0.12577952338016 1 0.147199007967946 0.104085416718067 0 0.104085416718067
"129" 13 "MI-R" "gamma01" 0 0.1 2 0.223065406771481 0.352965839849648 0.223065406771481 NA 1 0.0409096444125409 0.028927486980038 0 0.028927486980038
"130" 13 "MI-R" "gamma10" 0 0.1 2 0.262266142985952 0.0941071477544883 -0.037733857014048 -0.12577952338016 1 0.147199007967946 0.104085416718067 0 0.104085416718067
"131" 14 "bayes" "gamma01" 0.3 0.1 2 0.361622098679522 0.273745565703103 0.0616220986795225 0.205406995598408 1 0.0172006592778818 0.0121627028162695 0 0.0121627028162695
"132" 14 "bayes" "gamma10" 0.3 0.1 2 0.182534022108818 0.0950161799026483 -0.117465977891182 -0.391553259637275 1 0.0721166023584694 0.0509941385638075 0 0.0509941385638075
"133" 14 "CD" "gamma01" 0.3 0.1 2 0.405050173344582 0.230487559829822 0.105050173344582 0.35016724448194 1 0.0738134395287453 0.052193983633479 0 0.052193983633479
"134" 14 "CD" "gamma10" 0.3 0.1 2 0.227259917102867 0.0783218887326606 -0.0727400828971325 -0.242466942990442 1 0.0115035465691589 0.00813423578674749 0 0.00813423578674749
"135" 14 "LD" "gamma01" 0.3 0.1 2 0.352223859816863 0.205181268367123 0.0522238598168626 0.174079532722875 1 0.108658790742775 0.0768333677697465 0 0.0768333677697465
"136" 14 "LD" "gamma10" 0.3 0.1 2 0.17790497375994 0.098352724965319 -0.12209502624006 -0.406983420800202 1 0.0370852403500135 0.0262232249334275 0 0.0262232249334275
"137" 14 "MI-a" "gamma01" 0.3 0.1 2 0.331300146114897 0.219459332986691 0.0313001461148975 0.104333820382992 1 0.0346711595191245 0.0245162120075735 0 0.0245162120075735
"138" 14 "MI-a" "gamma10" 0.3 0.1 2 0.176397889050183 0.0989007853268511 -0.123602110949816 -0.412007036499388 1 0.043156290711545 0.0305161058129915 0 0.0305161058129915
"139" 14 "MI-R" "gamma01" 0.3 0.1 2 0.331300146114897 0.219459332986691 0.0313001461148975 0.104333820382992 1 0.0346711595191245 0.0245162120075735 0 0.0245162120075735
"140" 14 "MI-R" "gamma10" 0.3 0.1 2 0.176397889050183 0.0989007853268511 -0.123602110949816 -0.412007036499388 1 0.043156290711545 0.0305161058129915 0 0.0305161058129915
"141" 15 "bayes" "gamma01" 0 0.1 2 -0.00576558033253 0.323557220660608 -0.00576558033253 NA 1 0.268582572174519 0.189916558093128 0 0.189916558093128
"142" 15 "bayes" "gamma10" 0 0.1 2 0.403962770463802 0.067216397689698 0.103962770463802 0.346542568212673 1 0.0110211495058821 0.00779312955208 0 0.00779312955208
"143" 15 "CD" "gamma01" 0 0.1 2 -0.0675320778212044 0.235069559001846 -0.0675320778212044 NA 1 0.216168641214088 0.152854312082364 0 0.152854312082364
"144" 15 "CD" "gamma10" 0 0.1 2 0.330645534395565 0.0600849070061069 0.030645534395565 0.10215178131855 1 0.0387834500460703 0.027424040525386 0 0.027424040525386
"145" 15 "LD" "gamma01" 0 0.1 2 0.0199738193334805 0.238737153405499 0.0199738193334805 NA 1 0.406673980051431 0.287561929026489 0 0.287561929026489
"146" 15 "LD" "gamma10" 0 0.1 2 0.418788422583592 0.0729438144598101 0.118788422583592 0.395961408611973 1 0.0105258840394396 0.00744292398227098 0 0.00744292398227098
"147" 15 "MI-a" "gamma01" 0 0.1 2 -0.0071199618042565 0.267866134637652 -0.0071199618042565 NA 1 0.287344611881778 0.203183323599021 0 0.203183323599021
"148" 15 "MI-a" "gamma10" 0 0.1 2 0.407251710971088 0.0658374208045972 0.107251710971088 0.35750570323696 1 0.0103261235553979 0.00730167198939199 0 0.00730167198939199
"149" 15 "MI-R" "gamma01" 0 0.1 2 -0.0071199618042565 0.267866134637652 -0.0071199618042565 NA 1 0.287344611881778 0.203183323599021 0 0.203183323599021
"150" 15 "MI-R" "gamma10" 0 0.1 2 0.407251710971088 0.0658374208045972 0.107251710971088 0.35750570323696 1 0.0103261235553979 0.00730167198939199 0 0.00730167198939199
"151" 16 "bayes" "gamma01" 0.3 0.1 2 0.232728965009918 0.195269406454628 -0.0672710349900822 -0.224236783300274 1 0.208552514649384 0.147468897342086 0 0.147468897342086
"152" 16 "bayes" "gamma10" 0.3 0.1 2 0.348429536251755 0.064827779883231 0.0484295362517555 0.161431787505852 1 0.0038697156727134 0.00273630219343951 0 0.00273630219343951
"153" 16 "CD" "gamma01" 0.3 0.1 2 0.270047036835493 0.165977044887744 -0.0299529631645065 -0.0998432105483551 1 0.183866677550256 0.130013374530027 0 0.130013374530027
