"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
2 30 0.1 0 "MI-R2" "gamma10" 0.297616411118177 0.0775397103930058 0.142808034041581 0.452424788194774
2 30 0.1 0 "MI-R2" "gamma01" 0.654177955608366 0.180574842827263 0.299688327593563 1.00866758362317
2 30 0.1 0 "MI-R1" "gamma10" 0.213615497871328 0.0801056793556064 0.0516326743436211 0.375598321399035
2 30 0.1 0 "MI-R1" "gamma01" 0.515889981467479 0.240043734330331 0.0429322138007732 0.988847749134185
2 30 0.1 0 "MI-R2" "gamma10" 0.243420254069745 0.06912636852255 0.106362895337696 0.380477612801795
2 30 0.1 0 "MI-R2" "gamma01" 0.712134506966445 0.251937105189812 0.215634272787834 1.20863474114506
3 60 0.1 0 "MI-R1" "gamma10" 0.268087843640362 0.0492729198875426 0.170655709358246 0.365519977922478
3 60 0.1 0 "MI-R1" "gamma01" 0.177632064797587 0.129702873374398 -0.077217882711049 0.432482012306223
3 60 0.1 0 "MI-R2" "gamma10" 0.279571472122851 0.0535546140600709 0.172423172453358 0.386719771792343
3 60 0.1 0 "MI-R2" "gamma01" 0.189555841356125 0.13838968988089 -0.0827965337852175 0.461908216497467
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0717848186105752 0.118190135646016 -0.167789169972614 0.311358807193764
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0288420271675449 0.292092626511249 -0.544807271028863 0.602491325363953
4 15 0.1 0.3 "MI-R2" "gamma10" 0.111366042562021 0.0975482338694087 -0.0815607197470408 0.304292804871082
4 15 0.1 0.3 "MI-R2" "gamma01" 0.000990542012290327 0.310718586893162 -0.617238999485334 0.619220083509915
2 30 0.1 0 "MI-R1" "gamma10" 0.0976718329532098 0.0767215838116714 -0.0555160620441462 0.250859727950566
2 30 0.1 0 "MI-R1" "gamma01" 0.47549708369106 0.14993004362361 0.180174139372141 0.770820028009979
2 30 0.1 0 "MI-R2" "gamma10" 0.0695676092119902 0.0684670730000724 -0.0653917893746239 0.204527007798604
2 30 0.1 0 "MI-R2" "gamma01" 0.485789393752573 0.144967802010518 0.201605101587463 0.769973685917682
3 60 0.1 0 "MI-R1" "gamma10" 0.259494369108361 0.0578873340673184 0.142618716007629 0.376370022209093
3 60 0.1 0 "MI-R1" "gamma01" 0.512411601252084 0.130449336791759 0.254984157455059 0.769839045049108
3 60 0.1 0 "MI-R2" "gamma10" 0.231118579527208 0.0482865418414468 0.135767263158979 0.326469895895437
3 60 0.1 0 "MI-R2" "gamma01" 0.463088366144169 0.164070889143754 0.134408295194817 0.791768437093522
4 15 0.1 0.3 "MI-R1" "gamma10" 0.262328371685361 0.0961880004390893 0.0732684469761191 0.451388296394603
4 15 0.1 0.3 "MI-R1" "gamma01" 0.921504091244262 0.425016041006206 0.0877540129015258 1.755254169587
4 15 0.1 0.3 "MI-R2" "gamma10" 0.274247031380936 0.102713346390007 0.0712260533393977 0.477268009422474
4 15 0.1 0.3 "MI-R2" "gamma01" 0.941548753442133 0.440132752725894 0.0766964381984472 1.80640106868582
2 30 0.1 0 "MI-R1" "gamma10" 0.310539725139371 0.0870718680472199 0.136553546592356 0.484525903686387
2 30 0.1 0 "MI-R1" "gamma01" 0.0647536991313513 0.161517893908585 -0.251981642218451 0.381489040481154
2 30 0.1 0 "MI-R2" "gamma10" 0.308106225078656 0.0868068216862466 0.134661504749065 0.481550945408247
2 30 0.1 0 "MI-R2" "gamma01" 0.0819023691349615 0.168277958411074 -0.248414580511126 0.412219318781049
3 60 0.1 0 "MI-R1" "gamma10" 0.178076578904466 0.0528338637530281 0.0723916612663209 0.283761496542611
3 60 0.1 0 "MI-R1" "gamma01" 0.469608787427227 0.15057406625745 0.172343955463481 0.766873619390973
3 60 0.1 0 "MI-R2" "gamma10" 0.188338622808273 0.0501763793566555 0.0883126129333084 0.288364632683238
3 60 0.1 0 "MI-R2" "gamma01" 0.533281677711826 0.167684603898583 0.198628569527009 0.867934785896643
4 15 0.1 0.3 "MI-R1" "gamma10" 0.101287788397563 0.105095525616967 -0.10723643578791 0.309812012583036
4 15 0.1 0.3 "MI-R1" "gamma01" 0.600354490835733 0.429078005769543 -0.241237878314058 1.44194685998552
4 15 0.1 0.3 "MI-R2" "gamma10" 0.113653957246313 0.110758621250734 -0.107817487629731 0.335125402122356
4 15 0.1 0.3 "MI-R2" "gamma01" 0.539607808428414 0.434780452036076 -0.313390848556658 1.39260646541348
2 30 0.1 0 "MI-R1" "gamma10" 0.0569167578072757 0.0740846043252069 -0.0909363254353769 0.204769841049928
2 30 0.1 0 "MI-R1" "gamma01" 0.453965063684188 0.166715905010745 0.125416518022025 0.782513609346352
2 30 0.1 0 "MI-R2" "gamma10" 0.100092880888197 0.0762126816326411 -0.0532547922603197 0.253440554036713
2 30 0.1 0 "MI-R2" "gamma01" 0.43404613240369 0.175710855105822 0.0887391133909113 0.77935315141647
3 60 0.1 0 "MI-R1" "gamma10" 0.246061056428424 0.0564044229672169 0.132942619644996 0.359179493211852
3 60 0.1 0 "MI-R1" "gamma01" 0.617976732982418 0.168729271693901 0.280917224414608 0.955036241550228
3 60 0.1 0 "MI-R2" "gamma10" 0.239410124861481 0.054434780316388 0.130755226528784 0.348065023194178
3 60 0.1 0 "MI-R2" "gamma01" 0.616908428689882 0.150033407769655 0.322009746427043 0.911807110952722
5 30 0.1 0.3 "MI-R1" "gamma10" 0.245704835645807 0.0680736275377651 0.111870858315702 0.379538812975913
5 30 0.1 0.3 "MI-R1" "gamma01" 0.328572330618142 0.202698623065746 -0.0711045993271063 0.728249260563389
5 30 0.1 0.3 "MI-R2" "gamma10" 0.27217049264313 0.0706679426368928 0.132467170777706 0.411873814508555
5 30 0.1 0.3 "MI-R2" "gamma01" 0.363534985019529 0.191549577066294 -0.0123226316609458 0.739392601700005
6 60 0.1 0.3 "MI-R1" "gamma10" 0.247603295046127 0.0423924720973814 0.163966537927715 0.331240052164539
6 60 0.1 0.3 "MI-R1" "gamma01" 0.149328333904583 0.130325144281552 -0.107708138240609 0.406364806049775
6 60 0.1 0.3 "MI-R2" "gamma10" 0.259223786342476 0.0431074288817725 0.173847892969229 0.344599679715724
6 60 0.1 0.3 "MI-R2" "gamma01" 0.168397960119015 0.125015282542236 -0.076865976860122 0.413661897098151
1 15 0.1 0 "MI-R1" "gamma10" 0.137155424699097 0.0848545411255554 -0.0300946980252346 0.304405547423429
1 15 0.1 0 "MI-R1" "gamma01" 0.384327455323084 0.373367528074336 -0.361029303209837 1.12968421385601
1 15 0.1 0 "MI-R2" "gamma10" 0.126903811896151 0.106369984662485 -0.0879568722230902 0.341764496015392
1 15 0.1 0 "MI-R2" "gamma01" 0.33821019806961 0.374127922413586 -0.401033491535329 1.07745388767455
5 30 0.1 0.3 "MI-R1" "gamma10" 0.155972872013165 0.0610575687002733 0.0359172600567296 0.276028483969601
5 30 0.1 0.3 "MI-R1" "gamma01" 0.428311872947551 0.213745355500124 0.00817593592367544 0.848447809971426
5 30 0.1 0.3 "MI-R2" "gamma10" 0.179968851990691 0.0631968531883987 0.0554442556612762 0.304493448320105
5 30 0.1 0.3 "MI-R2" "gamma01" 0.446883756683784 0.236941875939569 -0.0198461442899076 0.913613657657476
6 60 0.1 0.3 "MI-R1" "gamma10" 0.253098819812823 0.0541111686898203 0.145023890177228 0.361173749448417
6 60 0.1 0.3 "MI-R1" "gamma01" 0.290173096784647 0.149482184526335 -0.00398868117519791 0.584334874744492
6 60 0.1 0.3 "MI-R2" "gamma10" 0.258413535691398 0.0495986492455899 0.160374302441706 0.356452768941089
6 60 0.1 0.3 "MI-R2" "gamma01" 0.304032713493959 0.147756738107734 0.0141227535361426 0.593942673451775
1 15 0.1 0 "MI-R1" "gamma10" 0.297613952535705 0.0865275602398744 0.126530384557952 0.468697520513458
1 15 0.1 0 "MI-R1" "gamma01" 0.117641049147033 0.322514877881971 -0.522294982785267 0.757577081079332
1 15 0.1 0 "MI-R2" "gamma10" 0.284748157692466 0.0828610087163641 0.121522649195736 0.447973666189196
1 15 0.1 0 "MI-R2" "gamma01" 0.0156435326752161 0.34025179357608 -0.655132853463864 0.686419918814297
5 30 0.1 0.3 "MI-R1" "gamma10" 0.121514215143873 0.0776335050096935 -0.0356908853981079 0.278719315685853
5 30 0.1 0.3 "MI-R1" "gamma01" 0.2278145726355 0.169981613522693 -0.107044515178161 0.56267366044916
5 30 0.1 0.3 "MI-R2" "gamma10" 0.146786567929712 0.0654569374947462 0.0170599920654117 0.276513143794011
5 30 0.1 0.3 "MI-R2" "gamma01" 0.207859157494325 0.187723303611609 -0.163714998203119 0.57943331319177
6 60 0.1 0.3 "MI-R1" "gamma10" 0.237424685465985 0.0497324804931989 0.138893042238831 0.33595632869314
6 60 0.1 0.3 "MI-R1" "gamma01" 0.291411479573873 0.157773400403744 -0.0194063940378751 0.602229353185621
6 60 0.1 0.3 "MI-R2" "gamma10" 0.247897081788683 0.0518007406715368 0.14461674964033 0.351177413937036
6 60 0.1 0.3 "MI-R2" "gamma01" 0.291043123868865 0.164244722246958 -0.0331019774105188 0.615188225148248
1 15 0.1 0 "MI-R1" "gamma10" 0.269616578235152 0.0880823736900355 0.095837271103531 0.443395885366773
1 15 0.1 0 "MI-R1" "gamma01" 0.207084928075937 0.264632491587181 -0.316947389634487 0.731117245786362
1 15 0.1 0 "MI-R2" "gamma10" 0.271517828633512 0.0926571696087943 0.0876525075605524 0.455383149706472
1 15 0.1 0 "MI-R2" "gamma01" 0.268760686720157 0.243944971746488 -0.210337633129748 0.747859006570061
5 30 0.1 0.3 "MI-R1" "gamma10" 0.210825404713564 0.0686656689322467 0.075239267240624 0.346411542186504
5 30 0.1 0.3 "MI-R1" "gamma01" 0.357245364035995 0.203304133598322 -0.042192229020278 0.756682957092268
5 30 0.1 0.3 "MI-R2" "gamma10" 0.21644798054193 0.0687495970402218 0.0805332567660318 0.352362704317828
5 30 0.1 0.3 "MI-R2" "gamma01" 0.283436185229633 0.233298962284234 -0.17974771595108 0.746620086410346
6 60 0.1 0.3 "MI-R1" "gamma10" 0.197393503948359 0.0531277650024993 0.0909497824886129 0.303837225408106
6 60 0.1 0.3 "MI-R1" "gamma01" 0.299214306447978 0.143298388562278 0.0176660771449695 0.580762535750986
6 60 0.1 0.3 "MI-R2" "gamma10" 0.191192216322688 0.0489503502125062 0.0940704034765789 0.288314029168797
6 60 0.1 0.3 "MI-R2" "gamma01" 0.295644521033203 0.142270011398419 0.0160123677949717 0.575276674271433
1 15 0.1 0 "MI-R1" "gamma10" 0.173723240220879 0.103302894614891 -0.0337681519888206 0.381214632430578
1 15 0.1 0 "MI-R1" "gamma01" 0.239644363223894 0.199474386643299 -0.15215089819764 0.631439624645429
1 15 0.1 0 "MI-R2" "gamma10" 0.159419961811429 0.0986798217287351 -0.0373358430425529 0.35617576666541
1 15 0.1 0 "MI-R2" "gamma01" 0.279253347524874 0.195782405956669 -0.105199048589518 0.663705743639266
5 30 0.1 0.3 "MI-R1" "gamma10" 0.0596721597235524 0.0661085739063377 -0.0706163847558668 0.189960704202972
5 30 0.1 0.3 "MI-R1" "gamma01" 0.414173770101738 0.261473829157272 -0.107484385951945 0.935831926155421
5 30 0.1 0.3 "MI-R2" "gamma10" 0.0718294675812728 0.0638166190931843 -0.0537337869286421 0.197392722091188
5 30 0.1 0.3 "MI-R2" "gamma01" 0.498327954074993 0.255875838230819 -0.00720610989051051 1.0038620180405
6 60 0.1 0.3 "MI-R1" "gamma10" 0.24820366895226 0.0510854011732075 0.146685411647395 0.349721926257126
6 60 0.1 0.3 "MI-R1" "gamma01" 0.255287146092336 0.166132980737012 -0.0713850600101335 0.581959352194805
6 60 0.1 0.3 "MI-R2" "gamma10" 0.246446956405734 0.0520080655722446 0.142881814675309 0.350012098136158
6 60 0.1 0.3 "MI-R2" "gamma01" 0.232093809134346 0.170991342281863 -0.104206746340552 0.568394364609245
6 60 0.1 0.3 "MI-R1" "gamma10" 0.227857309489885 0.0458327845010014 0.137585322313332 0.318129296666438
6 60 0.1 0.3 "MI-R1" "gamma01" 0.215931328898998 0.129243068654591 -0.0387484105815353 0.470611068379531
6 60 0.1 0.3 "MI-R2" "gamma10" 0.21912234819058 0.0476076997825824 0.125138117913792 0.313106578467368
6 60 0.1 0.3 "MI-R2" "gamma01" 0.240490160334123 0.136844173961986 -0.0301740181552522 0.511154338823499
1 15 0.1 0 "MI-R1" "gamma10" 0.238493182912388 0.107854527785775 0.0250474428797162 0.45193892294506
1 15 0.1 0 "MI-R1" "gamma01" 0.544252567059338 0.244190122542131 0.0603059287059295 1.02819920541275
1 15 0.1 0 "MI-R2" "gamma10" 0.266797664169463 0.110007098871602 0.0485890165419906 0.485006311796936
1 15 0.1 0 "MI-R2" "gamma01" 0.543554772993885 0.255395865874654 0.0400304086894734 1.0470791372983
6 60 0.1 0.3 "MI-R1" "gamma10" 0.23259700974885 0.0489487921119774 0.13452086424737 0.330673155250329
6 60 0.1 0.3 "MI-R1" "gamma01" 0.175793057016817 0.161031329406664 -0.143219103951758 0.494805217985391
6 60 0.1 0.3 "MI-R2" "gamma10" 0.237532591280781 0.0446336244516683 0.14895773699717 0.326107445564392
6 60 0.1 0.3 "MI-R2" "gamma01" 0.188314646136732 0.160007674793845 -0.127287764751457 0.50391705702492
1 15 0.1 0 "MI-R1" "gamma10" 0.338844375119091 0.094560512839855 0.150972108731425 0.526716641506758
1 15 0.1 0 "MI-R1" "gamma01" 0.789348970690685 0.167296817594035 0.460173781209854 1.11852416017152
1 15 0.1 0 "MI-R2" "gamma10" 0.326218959274111 0.100959652164617 0.124893502472211 0.52754441607601
1 15 0.1 0 "MI-R2" "gamma01" 0.780891469461769 0.177614986760987 0.431951471061239 1.1298314678623
6 60 0.1 0.3 "MI-R1" "gamma10" 0.211243819006653 0.0479513033766171 0.116418104377791 0.306069533635515
6 60 0.1 0.3 "MI-R1" "gamma01" 0.361064313336801 0.149585247614838 0.0665229121187145 0.655605714554888
6 60 0.1 0.3 "MI-R2" "gamma10" 0.223913381182308 0.051075439340489 0.122018675263084 0.325808087101532
6 60 0.1 0.3 "MI-R2" "gamma01" 0.407666970968437 0.159666500159042 0.092045297892548 0.723288644044325
1 15 0.1 0 "MI-R1" "gamma10" 0.1303569851005 0.105217966108402 -0.0780305930581476 0.338744563259147
1 15 0.1 0 "MI-R1" "gamma01" 0.322206080995549 0.219762468901137 -0.10885836267591 0.753270524667009
1 15 0.1 0 "MI-R2" "gamma10" 0.122696469800716 0.108584955195807 -0.0937410209434426 0.339133960544875
1 15 0.1 0 "MI-R2" "gamma01" 0.371854940939991 0.212817463818416 -0.046904043328935 0.790613925208917
5 30 0.1 0.3 "MI-R1" "gamma10" 0.142083909348602 0.069200360079843 0.00497190345103968 0.279195915246165
5 30 0.1 0.3 "MI-R1" "gamma01" 0.174905647092454 0.287857543473249 -0.390733226834257 0.740544521019165
5 30 0.1 0.3 "MI-R2" "gamma10" 0.140887223026266 0.0698907919686712 0.00219350369827823 0.279580942354254
5 30 0.1 0.3 "MI-R2" "gamma01" 0.229235282095363 0.2971370450791 -0.354131573048678 0.812602137239405
4 15 0.1 0.3 "MI-R1" "gamma10" 0.150876061312239 0.1076878381446 -0.066947980980437 0.368700103604916
4 15 0.1 0.3 "MI-R1" "gamma01" -0.0115045931027462 0.302433543027071 -0.609004650373545 0.585995464168053
4 15 0.1 0.3 "MI-R2" "gamma10" 0.147836873500191 0.104375475098405 -0.0614147134996554 0.357088460500037
4 15 0.1 0.3 "MI-R2" "gamma01" -0.0285862019506566 0.320082128038446 -0.662364947078943 0.60519254317763
2 30 0.1 0 "MI-R1" "gamma10" 0.205895910606211 0.0667672408287008 0.0742268243011457 0.337564996911277
2 30 0.1 0 "MI-R1" "gamma01" 0.217456465703015 0.133716400409464 -0.0448519033762011 0.479764834782232
2 30 0.1 0 "MI-R2" "gamma10" 0.188256899458752 0.0693164309176928 0.0507581120858264 0.325755686831678
2 30 0.1 0 "MI-R2" "gamma01" 0.220662469988647 0.165888177070717 -0.106801030845248 0.548125970822543
2 30 0.1 0 "MI-R1" "gamma10" 0.190707793141831 0.0761671628777817 0.0377612239139222 0.34365436236974
2 30 0.1 0 "MI-R1" "gamma01" -0.133689355594698 0.208618658480634 -0.545434347685549 0.278055636496154
2 30 0.1 0 "MI-R2" "gamma10" 0.187970672420503 0.0796046347682713 0.0269149217065134 0.349026423134492
2 30 0.1 0 "MI-R2" "gamma01" -0.115113316055251 0.270178194126177 -0.662481056540847 0.432254424430344
3 60 0.1 0 "MI-R1" "gamma10" 0.149588497898387 0.047908988222967 0.0545132087576735 0.244663787039101
3 60 0.1 0 "MI-R1" "gamma01" 0.320202946285032 0.105135729903824 0.113931710683472 0.526474181886593
3 60 0.1 0 "MI-R2" "gamma10" 0.145807886021202 0.0499045419611531 0.0460632759731577 0.245552496069246
3 60 0.1 0 "MI-R2" "gamma01" 0.306723881341172 0.107899177935968 0.094572264337437 0.518875498344908
4 15 0.1 0.3 "MI-R1" "gamma10" 0.287821295015642 0.104757247341639 0.0774146283917728 0.49822796163951
4 15 0.1 0.3 "MI-R1" "gamma01" 0.250596047521907 0.299140455464476 -0.336007681980241 0.837199777024056
4 15 0.1 0.3 "MI-R2" "gamma10" 0.325436635440201 0.0906500696022684 0.145707152321135 0.505166118559267
4 15 0.1 0.3 "MI-R2" "gamma01" 0.344098318199046 0.393731817417248 -0.433499554671736 1.12169619106983
2 30 0.1 0 "MI-R1" "gamma10" 0.179864789850669 0.0570259749443424 0.0679438027133335 0.291785776988004
2 30 0.1 0 "MI-R1" "gamma01" 0.424298498747122 0.174371332300092 0.0803523137368899 0.768244683757353
2 30 0.1 0 "MI-R2" "gamma10" 0.168848409767414 0.069460197995511 0.0298409519768505 0.307855867557977
2 30 0.1 0 "MI-R2" "gamma01" 0.440622461925694 0.18097810404758 0.0830086986984911 0.798236225152897
3 60 0.1 0 "MI-R1" "gamma10" 0.225820322646816 0.051344460293807 0.12274930244681 0.328891342846823
3 60 0.1 0 "MI-R1" "gamma01" 0.415692533587228 0.129446707592167 0.160764049979875 0.670621017194582
3 60 0.1 0 "MI-R2" "gamma10" 0.228211821883785 0.0444245767994026 0.140478323746933 0.315945320020637
3 60 0.1 0 "MI-R2" "gamma01" 0.430830422401512 0.124046266766013 0.187522772627088 0.674138072175937
4 15 0.1 0.3 "MI-R1" "gamma10" 0.136959358501426 0.105042359659742 -0.0701604648254461 0.344079181828298
4 15 0.1 0.3 "MI-R1" "gamma01" 0.564398760237562 0.168597301113622 0.232420539735031 0.896376980740093
4 15 0.1 0.3 "MI-R2" "gamma10" 0.188861076979345 0.120243318814724 -0.0513701868192297 0.429092340777919
4 15 0.1 0.3 "MI-R2" "gamma01" 0.640884708108028 0.21957135160942 0.19990895887457 1.08186045734149
2 30 0.1 0 "MI-R1" "gamma10" 0.254582872840088 0.0767125965015413 0.101689651758288 0.407476093921888
2 30 0.1 0 "MI-R1" "gamma01" 0.274665697754195 0.157526781192628 -0.0347804398487874 0.584111835357178
2 30 0.1 0 "MI-R2" "gamma10" 0.248150482010247 0.0728047913473677 0.104160859218553 0.392140104801941
2 30 0.1 0 "MI-R2" "gamma01" 0.297517132422031 0.156643664803895 -0.00961277781435765 0.60464704265842
4 15 0.1 0.3 "MI-R1" "gamma10" 0.209944669166966 0.109394570878222 -0.00807973509410381 0.427969073428035
4 15 0.1 0.3 "MI-R1" "gamma01" 0.253917767035059 0.191584833465337 -0.121681273356107 0.629516807426224
4 15 0.1 0.3 "MI-R2" "gamma10" 0.220301815436672 0.0936655349587241 0.036191751862564 0.404411879010781
4 15 0.1 0.3 "MI-R2" "gamma01" 0.252581502877694 0.19251232278824 -0.124939535515834 0.630102541271223
1 15 0.1 0 "MI-R1" "gamma10" 0.26261460948542 0.121177313329173 0.0172136426929142 0.508015576277926
1 15 0.1 0 "MI-R1" "gamma01" 0.215378956459402 0.298772934469296 -0.371256697739313 0.802014610658118
1 15 0.1 0 "MI-R2" "gamma10" 0.306694925617972 0.108975784714497 0.0874629666160286 0.525926884619916
1 15 0.1 0 "MI-R2" "gamma01" 0.310294114546832 0.351423311273776 -0.381335692376435 1.0019239214701
5 30 0.1 0.3 "MI-R1" "gamma10" 0.125411797563613 0.0699322870487971 -0.0141793988720278 0.265002993999255
5 30 0.1 0.3 "MI-R1" "gamma01" 0.244975612928464 0.23247930546445 -0.221523127165276 0.711474353022204
5 30 0.1 0.3 "MI-R2" "gamma10" 0.125343743435261 0.0621787500594611 0.00254113851454812 0.248146348355973
5 30 0.1 0.3 "MI-R2" "gamma01" 0.433255695396895 0.242112929551361 -0.0533845604731384 0.919895951266929
6 60 0.1 0.3 "MI-R1" "gamma10" 0.151863591502298 0.0539462866258709 0.04373938576502 0.259987797239576
6 60 0.1 0.3 "MI-R1" "gamma01" 0.399992305652218 0.163726415260571 0.0762526293006949 0.723731982003742
6 60 0.1 0.3 "MI-R2" "gamma10" 0.138589328624016 0.0491007609813495 0.0413229099852295 0.235855747262803
6 60 0.1 0.3 "MI-R2" "gamma01" 0.436237931073199 0.164342899353761 0.109704408780282 0.762771453366117
1 15 0.1 0 "MI-R1" "gamma10" 0.163674500754658 0.10469960697625 -0.0431842526678155 0.370533254177131
1 15 0.1 0 "MI-R1" "gamma01" 0.357350749468542 0.276862792221728 -0.186993285137605 0.901694784074688
1 15 0.1 0 "MI-R2" "gamma10" 0.139809652140258 0.117234093769024 -0.0951299000271399 0.374749204307656
1 15 0.1 0 "MI-R2" "gamma01" 0.401953424432892 0.271279939097193 -0.131055158145943 0.934962007011726
5 30 0.1 0.3 "MI-R1" "gamma10" 0.350451314928087 0.071699793401079 0.208186623705044 0.492716006151131
5 30 0.1 0.3 "MI-R1" "gamma01" 0.608520797765547 0.194176607951814 0.226106821561902 0.990934773969192
5 30 0.1 0.3 "MI-R2" "gamma10" 0.342002237949494 0.0687081215766293 0.206208429329006 0.477796046569982
5 30 0.1 0.3 "MI-R2" "gamma01" 0.630071228977328 0.209857240287855 0.212715466638569 1.04742699131609
6 60 0.1 0.3 "MI-R1" "gamma10" 0.291768514722886 0.0460794207161918 0.200747500556381 0.382789528889391
6 60 0.1 0.3 "MI-R1" "gamma01" 0.225762514934504 0.154010218518248 -0.0781465144989888 0.529671544367996
6 60 0.1 0.3 "MI-R2" "gamma10" 0.281554419470877 0.0444168381352736 0.194137948485606 0.368970890456148
6 60 0.1 0.3 "MI-R2" "gamma01" 0.204510331826259 0.168967248070826 -0.130520057190099 0.539540720842618
1 15 0.1 0 "MI-R1" "gamma10" 0.266586922739961 0.113846951312257 0.039557837558659 0.493616007921263
1 15 0.1 0 "MI-R1" "gamma01" 0.28095638066907 0.185140616660299 -0.0824278951619813 0.644340656500122
1 15 0.1 0 "MI-R2" "gamma10" 0.291264982724938 0.101360358719159 0.0915993479937241 0.490930617456151
1 15 0.1 0 "MI-R2" "gamma01" 0.313306310964378 0.194372755542315 -0.0679344426822557 0.694547064611011
6 60 0.1 0.3 "MI-R1" "gamma10" 0.205433182005675 0.0582677244090553 0.0883389061356965 0.322527457875654
6 60 0.1 0.3 "MI-R1" "gamma01" 0.191615815006181 0.136420696908973 -0.076333752304727 0.459565382317088
6 60 0.1 0.3 "MI-R2" "gamma10" 0.193549139806134 0.049984467497484 0.0948202600937338 0.292278019518534
6 60 0.1 0.3 "MI-R2" "gamma01" 0.186510008931067 0.143748149712364 -0.0966819275702587 0.469701945432394
1 15 0.1 0 "MI-R1" "gamma10" -0.076932119579686 0.115582217320481 -0.306921002567423 0.153056763408051
1 15 0.1 0 "MI-R1" "gamma01" 0.461756332334227 0.45157513893297 -0.424894569430029 1.34840723409848
1 15 0.1 0 "MI-R2" "gamma10" -0.0569291950202376 0.102702428430016 -0.259081137501916 0.145222747461441
1 15 0.1 0 "MI-R2" "gamma01" 0.441428003599557 0.467193042374484 -0.477040577794241 1.35989658499336
5 30 0.1 0.3 "MI-R1" "gamma10" 0.222718736276794 0.063625134480672 0.0972312764689853 0.348206196084603
5 30 0.1 0.3 "MI-R1" "gamma01" 0.397879557972367 0.222148859909358 -0.0385730900988706 0.834332206043605
5 30 0.1 0.3 "MI-R2" "gamma10" 0.215347071824339 0.0627490658733013 0.0913288399060505 0.339365303742627
5 30 0.1 0.3 "MI-R2" "gamma01" 0.407996320433191 0.246284974452619 -0.0768013903857105 0.892794031252093
6 60 0.1 0.3 "MI-R1" "gamma10" 0.20111877610337 0.0522395467230463 0.0973613967330552 0.304876155473686
6 60 0.1 0.3 "MI-R1" "gamma01" 0.409698331021879 0.140159355099585 0.134660713834293 0.684735948209465
6 60 0.1 0.3 "MI-R2" "gamma10" 0.195262846827432 0.0489223310809587 0.098717511164037 0.291808182490828
6 60 0.1 0.3 "MI-R2" "gamma01" 0.372107500606638 0.152844610768341 0.0716598483830562 0.672555152830219
1 15 0.1 0 "MI-R1" "gamma10" 0.257295405849763 0.0950830398359208 0.0697603038366552 0.444830507862872
1 15 0.1 0 "MI-R1" "gamma01" 0.0561600975959893 0.284104697855354 -0.50116004278433 0.613480237976308
1 15 0.1 0 "MI-R2" "gamma10" 0.203866619615536 0.0960522537383287 0.0144895972911074 0.393243641939965
1 15 0.1 0 "MI-R2" "gamma01" 0.142926168679749 0.27975815720557 -0.406301973194876 0.692154310554374
5 30 0.1 0.3 "MI-R1" "gamma10" 0.087428049908542 0.0756785529776466 -0.0637350757125412 0.238591175529625
5 30 0.1 0.3 "MI-R1" "gamma01" 0.538172560147555 0.23352217907648 0.0789654840975105 0.9973796361976
5 30 0.1 0.3 "MI-R2" "gamma10" 0.0909294519895861 0.0838665897151465 -0.078917675357642 0.260776579336814
5 30 0.1 0.3 "MI-R2" "gamma01" 0.576520466518546 0.229629696315502 0.125008719724026 1.02803221331307
6 60 0.1 0.3 "MI-R1" "gamma10" 0.272759333195088 0.0497925430262162 0.174019998663444 0.371498667726733
6 60 0.1 0.3 "MI-R1" "gamma01" 0.496572049495897 0.124499189489297 0.250040010018466 0.743104088973328
6 60 0.1 0.3 "MI-R2" "gamma10" 0.271216805895855 0.0462532683475432 0.180217038340256 0.362216573451454
6 60 0.1 0.3 "MI-R2" "gamma01" 0.523594243270619 0.127689624721798 0.270023847472638 0.777164639068601
1 15 0.1 0 "MI-R1" "gamma10" 0.0940722437869817 0.10639778317271 -0.117109958638219 0.305254446212182
1 15 0.1 0 "MI-R1" "gamma01" 0.41691025703929 0.187960372832651 0.0479078714786452 0.785912642599934
1 15 0.1 0 "MI-R2" "gamma10" 0.124628614503911 0.0979797118092466 -0.0685266591956008 0.317783888203424
1 15 0.1 0 "MI-R2" "gamma01" 0.4452612187657 0.193029433699296 0.065829670160733 0.824692767370668
5 30 0.1 0.3 "MI-R1" "gamma10" 0.163572521121768 0.0652359389449493 0.0340244295486564 0.29312061269488
5 30 0.1 0.3 "MI-R1" "gamma01" 0.288010821229299 0.223858557002474 -0.157069286643757 0.733090929102355
5 30 0.1 0.3 "MI-R2" "gamma10" 0.14510271339783 0.0632153805808791 0.0200186302747291 0.27018679652093
5 30 0.1 0.3 "MI-R2" "gamma01" 0.36656637804602 0.227197957883633 -0.0866128642309492 0.819745620322989
6 60 0.1 0.3 "MI-R1" "gamma10" 0.298979961080883 0.0486011782204071 0.203234436636987 0.394725485524779
6 60 0.1 0.3 "MI-R1" "gamma01" 0.306937381318773 0.137263336759662 0.0376732924471508 0.576201470190396
6 60 0.1 0.3 "MI-R2" "gamma10" 0.299744092071573 0.0479595328526821 0.205257318880623 0.394230865262522
6 60 0.1 0.3 "MI-R2" "gamma01" 0.32284388069282 0.138834213163434 0.0505497990320615 0.595137962353578
2 30 0.1 0 "MI-R1" "gamma10" 0.242367920951199 0.0756560139933815 0.0891250500206588 0.39561079188174
