"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
18 0.3 60 0.1 0.3 "MI-R" "gamma01" 0.42741706530145 0.116319232273099 0.199053660877705 0.655780469725195
18 0.3 60 0.1 0.3 "MI-a" "gamma10" 0.334841213716641 0.0525184301149076 -0.059315120297489 0.728997547730772
18 0.3 60 0.1 0.3 "MI-a" "gamma01" 0.42741706530145 0.116319232273099 -0.13991163856386 0.99474576916676
18 0.3 60 0.1 0.3 "bayes" "gamma10" 0.341590831620271 0.0525250624620958 0.238643600908846 0.444538062331695
18 0.3 60 0.1 0.3 "bayes" "gamma01" 0.482377226392422 0.128482088868331 0.230556959552019 0.734197493232826
19 0 15 0.3 0.3 "CD" "gamma10" 0.375373650897003 0.0776849059264431 0.222593436271283 0.528153865674338
19 0 15 0.3 0.3 "CD" "gamma01" 0.106881635249237 0.27990742568027 -0.438357555811961 0.652120824408959
19 0 15 0.3 0.3 "LD" "gamma10" 0.381662323635305 0.0941156667998279 0.196268119492521 0.567056528155736
19 0 15 0.3 0.3 "LD" "gamma01" 0.0860544580150821 0.298840156031988 -0.501204268974532 0.663457404126603
19 0 15 0.3 0.3 "MI-R" "gamma10" 0.363116800354913 0.0922466306898126 0.179163388294184 0.547070212415643
19 0 15 0.3 0.3 "MI-R" "gamma01" 0.0110236916630284 0.300159155864392 -0.579337759821642 0.601385143147699
19 0 15 0.3 0.3 "MI-a" "gamma10" 0.363116800354913 0.0922466306898126 -0.364210973934333 1.09044457464416
19 0 15 0.3 0.3 "MI-a" "gamma01" 0.0110236916630284 0.300159155864392 -1.55897631206589 1.58102369539194
19 0 15 0.3 0.3 "bayes" "gamma10" 0.367758573117949 0.090993635137781 0.18941432542552 0.546102820810378
19 0 15 0.3 0.3 "bayes" "gamma01" 1.21182679697553e-05 0.347208850217465 -0.680504723271824 0.680528959807763
20 0.3 15 0.3 0.3 "CD" "gamma10" 0.394816273991941 0.0800019114945619 0.237479284163946 0.552153263976075
20 0.3 15 0.3 0.3 "CD" "gamma01" 0.598730754358493 0.235624106316357 0.139752247652885 1.05770925946344
20 0.3 15 0.3 0.3 "LD" "gamma10" 0.311304325903182 0.102221720575882 0.110084789570599 0.512523862629658
20 0.3 15 0.3 0.3 "LD" "gamma01" 0.6493062208203 0.266818421499095 0.129333305704524 1.16883897723765
20 0.3 15 0.3 0.3 "MI-R" "gamma10" 0.323691146003988 0.105806778719821 0.113111627882924 0.534270664125052
20 0.3 15 0.3 0.3 "MI-R" "gamma01" 0.664360406008975 0.280507310538142 0.114055281894178 1.21466553012377
20 0.3 15 0.3 0.3 "MI-a" "gamma10" 0.323691146003988 0.105806778719821 -0.464185093861058 1.11156738586903
20 0.3 15 0.3 0.3 "MI-a" "gamma01" 0.664360406008975 0.280507310538142 -0.656960922785014 1.98568173480296
20 0.3 15 0.3 0.3 "bayes" "gamma10" 0.321084187447151 0.101400032495018 0.122343775725724 0.519824599168579
20 0.3 15 0.3 0.3 "bayes" "gamma01" 0.695872261727308 0.325796866653289 0.0573221368108628 1.33442238664375
21 0 30 0.3 0.3 "CD" "gamma10" 0.381746563940642 0.0616189456223486 0.260769452508759 0.502723675404665
21 0 30 0.3 0.3 "CD" "gamma01" -0.214188778291739 0.177286142986959 -0.5609196828748 0.132542129721377
21 0 30 0.3 0.3 "LD" "gamma10" 0.414435414035092 0.0753656392102742 0.266395375612453 0.562475452543601
21 0 30 0.3 0.3 "LD" "gamma01" -0.07694062493214 0.162001568688179 -0.393564579972594 0.23979518332864
21 0 30 0.3 0.3 "MI-R" "gamma10" 0.437280247444906 0.0690886469090231 0.300713824773696 0.573846670116115
21 0 30 0.3 0.3 "MI-R" "gamma01" -0.11948106957814 0.175754041451651 -0.46402396147391 0.22506182231763
21 0 30 0.3 0.3 "MI-a" "gamma10" 0.437280247444906 0.0690886469090231 0.0147955417184015 0.85976495317141
21 0 30 0.3 0.3 "MI-a" "gamma01" -0.11948106957814 0.175754041451651 -0.906322641025679 0.667360501869399
21 0 30 0.3 0.3 "bayes" "gamma10" 0.406217544473408 0.0743861753787928 0.260423319783294 0.552011769163522
21 0 30 0.3 0.3 "bayes" "gamma01" -0.110668932605964 0.178793537121549 -0.461097826032725 0.239759960820797
22 0.3 30 0.3 0.3 "CD" "gamma10" 0.298778319515021 0.0612641538618266 0.178497774403405 0.419058864658606
22 0.3 30 0.3 0.3 "CD" "gamma01" -0.0436616762093757 0.222799960401434 -0.479407135504333 0.392083787392892
22 0.3 30 0.3 0.3 "LD" "gamma10" 0.336672595735915 0.0739984090113784 0.191352289916947 0.481992901626023
22 0.3 30 0.3 0.3 "LD" "gamma01" -0.0366273730571168 0.216115181677626 -0.459396805016808 0.38599041140776
22 0.3 30 0.3 0.3 "MI-R" "gamma10" 0.327858114898636 0.0656591528739921 0.198964008113989 0.456752221683284
22 0.3 30 0.3 0.3 "MI-R" "gamma01" 0.0119725558728342 0.22242497763964 -0.424176121150375 0.448121232896044
22 0.3 30 0.3 0.3 "MI-a" "gamma10" 0.327858114898636 0.0656591528739921 0.00882131194448071 0.646894917852792
22 0.3 30 0.3 0.3 "MI-a" "gamma01" 0.0119725558728342 0.22242497763964 -1.00560494654154 1.02955005828721
22 0.3 30 0.3 0.3 "bayes" "gamma10" 0.339537921301634 0.066654868365469 0.208896779911056 0.470179062692211
22 0.3 30 0.3 0.3 "bayes" "gamma01" -0.0392551774820247 0.245340524788121 -0.520113770014899 0.44160341505085
23 0 60 0.3 0.3 "CD" "gamma10" 0.317166190773551 0.042677585187954 0.233448300888835 0.400884080663992
23 0 60 0.3 0.3 "CD" "gamma01" -0.0943072550785014 0.103846383245622 -0.297667659317999 0.109053149996962
23 0 60 0.3 0.3 "LD" "gamma10" 0.338752584941816 0.054275559630987 0.232245661728338 0.445259508171264
23 0 60 0.3 0.3 "LD" "gamma01" -0.084492844463848 0.108336429723366 -0.296991213727991 0.127395152475376
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.320123562913221 0.0464598906576084 0.228855620014965 0.411391505811477
23 0 60 0.3 0.3 "MI-R" "gamma01" -0.116098548720363 0.0970052441846637 -0.306290468421315 0.0740933709805884
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.320123562913221 0.0464598906576084 0.0877300176619519 0.55251710816449
23 0 60 0.3 0.3 "MI-a" "gamma01" -0.116098548720363 0.0970052441846637 -0.555714796168702 0.323517698727975
23 0 60 0.3 0.3 "bayes" "gamma10" 0.326259182808645 0.0490904482265497 0.230043672299679 0.42247469331761
23 0 60 0.3 0.3 "bayes" "gamma01" -0.109721696607181 0.0998978889563765 -0.305517961093261 0.0860745678788983
24 0.3 60 0.3 0.3 "CD" "gamma10" 0.286943107787285 0.0425007430977048 0.203572117737567 0.370314097842721
24 0.3 60 0.3 0.3 "CD" "gamma01" 0.363411421405552 0.105145297877648 0.157507376924745 0.569315466732819
24 0.3 60 0.3 0.3 "LD" "gamma10" 0.331127454444005 0.0521135505724298 0.228848539899993 0.43340636900402
