"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
3 60 0.1 0 "MI-R2" "gamma10" 0.134831665439554 0.0549341207782495 0.0241935827871318 0.245469748091977
3 60 0.1 0 "MI-R2" "gamma01" 0.294906862819112 0.113709387543461 0.071897511330801 0.517916214307423
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0649178373110959 0.114426524706137 -0.165973573828836 0.295809248451028
4 15 0.1 0.3 "MI-R1" "gamma01" 0.857317011292174 0.28415831429412 0.296140389724785 1.41849363285956
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0666663699384699 0.0973957353191332 -0.126330817284392 0.259663557161331
4 15 0.1 0.3 "MI-R2" "gamma01" 0.943457957259707 0.320679892636611 0.308471633960286 1.57844428055913
2 30 0.1 0 "MI-R1" "gamma10" 0.291304551095077 0.0604610172398563 0.172457251449748 0.410151850740406
2 30 0.1 0 "MI-R1" "gamma01" 0.227765689464484 0.203003209261138 -0.171354011641441 0.62688539057041
2 30 0.1 0 "MI-R2" "gamma10" 0.276698071768928 0.0654208641777982 0.147464775844436 0.405931367693419
2 30 0.1 0 "MI-R2" "gamma01" 0.347422561529501 0.253906167058697 -0.159461037574972 0.854306160633973
3 60 0.1 0 "MI-R1" "gamma10" 0.161168496438767 0.0587607825686944 0.0414001004080781 0.280936892469457
3 60 0.1 0 "MI-R1" "gamma01" 0.272367620297404 0.125727637332741 0.0235685721823474 0.52116666841246
3 60 0.1 0 "MI-R2" "gamma10" 0.174041903231881 0.0478361395847622 0.0790950335029334 0.268988772960829
3 60 0.1 0 "MI-R2" "gamma01" 0.277985336750241 0.120097535490076 0.041062182926516 0.514908490573965
4 15 0.1 0.3 "MI-R1" "gamma10" 0.223464727000892 0.109818769561343 0.00459478938394997 0.442334664617833
4 15 0.1 0.3 "MI-R1" "gamma01" 0.180579368836688 0.151089527522484 -0.115850175241664 0.47700891291504
4 15 0.1 0.3 "MI-R2" "gamma10" 0.214047382525106 0.107655880053951 -0.000128714750592923 0.428223479800804
4 15 0.1 0.3 "MI-R2" "gamma01" 0.237537148498198 0.178452678929505 -0.114021854706279 0.589096151702675
1 15 0.1 0 "MI-R1" "gamma10" 0.252960858000359 0.0915540331230649 0.0720270716691267 0.433894644331592
1 15 0.1 0 "MI-R1" "gamma01" 0.110807187489221 0.257510772050671 -0.394004265857569 0.615618640836011
1 15 0.1 0 "MI-R2" "gamma10" 0.262106752905081 0.0888927594538371 0.0864319816211271 0.437781524189035
1 15 0.1 0 "MI-R2" "gamma01" 0.203155588005076 0.278551175782632 -0.344398441939589 0.750709617949741
5 30 0.1 0.3 "MI-R1" "gamma10" 0.189352939759768 0.075448323281162 0.0395012554900438 0.339204624029493
5 30 0.1 0.3 "MI-R1" "gamma01" 0.386436430842857 0.168724758882601 0.0541064333079166 0.718766428377798
5 30 0.1 0.3 "MI-R2" "gamma10" 0.198236044379055 0.070241099015166 0.0598749324915565 0.336597156266554
5 30 0.1 0.3 "MI-R2" "gamma01" 0.418843006017404 0.186114835927471 0.0491608974412822 0.788525114593525
6 60 0.1 0.3 "MI-R1" "gamma10" 0.097403889330952 0.0527730615729215 -0.00745294501090681 0.202260723672811
6 60 0.1 0.3 "MI-R1" "gamma01" 0.489896352666652 0.145584631796499 0.203744464579714 0.776048240753589
6 60 0.1 0.3 "MI-R2" "gamma10" 0.100997120793444 0.0500950093051751 0.0019788196689845 0.200015421917904
6 60 0.1 0.3 "MI-R2" "gamma01" 0.498274893392408 0.152828201379331 0.197900607127331 0.798649179657485
1 15 0.1 0 "MI-R1" "gamma10" 0.285117933805967 0.0933090457852894 0.101098096995854 0.46913777061608
1 15 0.1 0 "MI-R1" "gamma01" 0.406533602661563 0.24004788690445 -0.0725861112021561 0.885653316525281
1 15 0.1 0 "MI-R2" "gamma10" 0.274453837455135 0.0891315749585043 0.0991466603905881 0.449761014519682
1 15 0.1 0 "MI-R2" "gamma01" 0.443735381789973 0.212885064654813 0.0240986301161174 0.863372133463829
5 30 0.1 0.3 "MI-R1" "gamma10" 0.197836578014361 0.0868286720005523 0.0231784658709163 0.372494690157806
5 30 0.1 0.3 "MI-R1" "gamma01" 0.407791669723659 0.148382049878659 0.116482700048293 0.699100639399026
5 30 0.1 0.3 "MI-R2" "gamma10" 0.186394021976473 0.0847155100659837 0.0164044602096148 0.356383583743331
5 30 0.1 0.3 "MI-R2" "gamma01" 0.393255213663558 0.148658374577152 0.101515155838645 0.684995271488471
6 60 0.1 0.3 "MI-R1" "gamma10" 0.180413485619619 0.0517496168011774 0.0769862242079576 0.283840747031281
6 60 0.1 0.3 "MI-R1" "gamma01" 0.320065062604063 0.114673248835485 0.0949282601685572 0.545201865039568
